time,x,y,theta,speed,mti,mte,dti,dte
56-13-747111,0,0,0,0.0,,,,
56-13-758461,0,0,0,0.0,,,,
56-13-771498,0,0,0,0.0,,,,
56-13-783283,0,0,0,0.0,,,,
56-13-794838,0,0,0,0.0,,,,
56-13-806688,0,0,0,0.0,,,,
56-13-817394,0,0,0,0.0,,,,
56-13-827826,0,0,0,0.0,,,,
56-13-838155,0,0,0,0.0,,,,
56-13-850070,0,0,0,0.01250625312656328,,,,
56-13-863201,0,0,0,0.01250625312656328,,,,
56-13-874257,0,0,0,0.01250625312656328,,,,
56-13-885300,0,0,0,0.12506253126563283,,,,
56-13-896585,0,0,0,0.12506253126563283,,,,
56-13-907963,0,0,0,0.12506253126563283,,,,
56-13-918745,0,0,0,0.12506253126563283,,,,
56-13-929277,0,0,0,0.21260630315157578,,,,
56-13-939274,0,0,0,0.21260630315157578,,,,
56-13-950950,0,0,0,0.21260630315157578,,,,
56-13-963203,0,0,0,0.21260630315157578,,,,
56-13-973963,0,0,0,0.21260630315157578,,,,
56-13-984521,0,0,0,0.21260630315157578,,,,
56-13-995592,0,0,0,0.2751375687843922,,,,
56-14-006020,0,0,0,0.2751375687843922,,,,
56-14-017365,0,0,0,0.2751375687843922,,,,
56-14-028223,0,0,0,0.2751375687843922,,,,
56-14-039177,0,0,0,0.2751375687843922,,,,
56-14-051149,0,0,0,0.2751375687843922,,,,
56-14-065122,0,0,0,0.31265632816408206,,,,
56-14-076235,0,0,0,0.31265632816408206,,,,
56-14-086635,0,0,0,0.31265632816408206,,,,
56-14-096472,0,0,0,0.32516258129064535,,,,
56-14-106509,0,0,0,0.32516258129064535,,,,
56-14-117100,0,0,0,0.32516258129064535,,,,
56-14-127195,0,0,0,0.32516258129064535,,,,
56-14-137879,0,0,0,0.3001500750375188,,,,
56-14-148215,0,0,0,0.3001500750375188,,,,
56-14-160292,0,0,0,0.3001500750375188,,,,
56-14-171737,0,0,0,0.3001500750375188,,,,
56-14-181831,0,0,0,0.3001500750375188,,,,
56-14-192281,0,0,0,0.3001500750375188,,,,
56-14-201952,0,0,0,0.3001500750375188,,,,
56-14-212711,0,0,0,0.3001500750375188,,,,
56-14-224435,0,0,0,0.3001500750375188,,,,
56-14-235719,3872,9536,-1.6055713891983032,0.3001500750375188,,,,
56-14-246298,3872,9536,-1.6055713891983032,0.3001500750375188,,,,
56-14-257679,3872,9536,-1.6055713891983032,0.3001500750375188,,,,
56-14-269690,3872,9536,-1.6055713891983032,0.3001500750375188,,,,
56-14-281775,3872,9536,-1.6055713891983032,0.3001500750375188,,,,
56-14-292968,3872,9536,-1.6055713891983032,0.3001500750375188,,,,
