time,tag,camera,x,y
1642255171839,4,1,2.205,8.167
1642255171835,5,2,0.575,6.506
1642255171880,4,1,2.205,8.167
1642255171889,5,2,0.575,6.506
1642255171920,4,1,2.205,8.167
1642255171934,5,2,0.575,6.506
1642255171959,4,1,2.204,8.167
1642255171981,5,2,0.575,6.506
1642255172006,4,1,2.204,8.167
1642255172028,5,2,0.575,6.506
1642255172047,4,1,2.205,8.167
1642255172073,5,2,0.575,6.506
1642255172095,4,1,2.204,8.168
1642255172118,5,2,0.575,6.506
1642255172148,4,1,2.204,8.167
1642255172164,5,2,0.575,6.506
1642255172190,4,1,2.205,8.167
1642255172218,5,2,0.575,6.506
1642255172231,4,1,2.204,8.167
1642255172264,5,2,0.575,6.506
1642255172272,4,1,2.205,8.167
1642255172310,5,2,0.575,6.506
1642255172319,4,1,2.204,8.167
1642255172356,5,2,0.575,6.506
1642255172360,4,1,2.205,8.167
1642255172403,4,1,2.205,8.163
1642255172402,5,2,0.575,6.506
1642255172443,4,1,2.204,8.159
1642255172454,5,2,0.577,6.506
1642255172482,4,1,2.204,8.148
1642255172499,5,2,0.586,6.506
1642255172530,4,1,2.204,8.142
1642255172546,5,2,0.591,6.506
1642255172570,4,1,2.204,8.136
1642255172587,5,2,0.605,6.506
1642255172611,4,1,2.204,8.129
1642255172628,5,2,0.612,6.507
1642255172651,4,1,2.203,8.122
1642255172675,5,2,0.619,6.506
1642255172699,4,1,2.204,8.109
1642255172716,5,2,0.634,6.506
1642255172761,5,2,0.642,6.505
1642255172744,4,1,2.204,8.103
1642255172804,4,1,2.204,8.097
1642255172802,5,2,0.65,6.505
1642255172855,5,2,0.664,6.506
1642255172888,4,1,2.205,8.069
1642255172900,5,2,0.671,6.505
1642255172928,4,1,2.204,8.061
1642255172947,5,2,0.677,6.505
1642255172976,4,1,2.205,8.054
1642255172995,5,2,0.692,6.505
1642255173016,4,1,2.205,8.047
1642255173040,5,2,0.7,6.505
1642255173056,4,1,2.205,8.033
1642255173081,5,2,0.714,6.506
1642255173097,4,1,2.205,8.026
1642255173122,5,2,0.721,6.506
1642255173146,4,1,2.205,8.018
1642255173165,5,2,0.727,6.506
1642255173187,4,1,2.205,8.012
1642255173206,5,2,0.733,6.506
1642255173227,4,1,2.205,7.998
1642255173249,5,2,0.746,6.506
1642255173267,4,1,2.206,7.991
1642255173297,5,2,0.753,6.507
1642255173308,4,1,2.206,7.985
1642255173343,5,2,0.76,6.506
1642255173360,4,1,2.206,7.971
1642255173387,5,2,0.775,6.506
1642255173407,4,1,2.206,7.964
1642255173434,5,2,0.781,6.506
1642255173463,4,1,2.206,7.957
1642255173480,5,2,0.789,6.507
1642255173504,4,1,2.207,7.943
1642255173523,5,2,0.804,6.506
1642255173544,4,1,2.207,7.937
1642255173564,5,2,0.811,6.506
1642255173586,4,1,2.208,7.924
1642255173611,5,2,0.818,6.505
1642255173634,4,1,2.208,7.917
1642255173651,5,2,0.829,6.505
1642255173674,4,1,2.209,7.91
1642255173693,5,2,0.835,6.505
1642255173714,4,1,2.208,7.903
1642255173740,5,2,0.841,6.505
1642255173755,4,1,2.209,7.888
1642255173784,5,2,0.853,6.505
1642255173802,4,1,2.209,7.881
1642255173830,5,2,0.858,6.504
1642255173841,4,1,2.21,7.874
1642255173881,4,1,2.21,7.867
1642255173876,5,2,0.865,6.504
1642255173922,4,1,2.211,7.854
1642255173930,5,2,0.879,6.505
1642255173962,4,1,2.211,7.847
1642255173973,5,2,0.886,6.505
1642255174010,4,1,2.212,7.841
1642255174021,5,2,0.901,6.506
1642255174050,4,1,2.211,7.835
1642255174069,5,2,0.907,6.506
1642255174089,4,1,2.211,7.823
1642255174128,5,2,0.913,6.506
1642255174145,4,1,2.212,7.816
1642255174181,5,2,0.926,6.506
1642255174194,4,1,2.211,7.81
1642255174233,5,2,0.939,6.507
1642255174251,4,1,2.212,7.797
1642255174279,5,2,0.945,6.506
1642255174300,4,1,2.213,7.79
1642255174339,5,2,0.958,6.505
1642255174358,4,1,2.214,7.777
1642255174391,5,2,0.964,6.506
1642255174407,4,1,2.214,7.771
1642255174439,5,2,0.978,6.506
1642255174467,4,1,2.214,7.757
1642255174486,5,2,0.986,6.506
1642255174524,4,1,2.214,7.743
1642255174541,5,2,1.001,6.507
1642255174572,4,1,2.214,7.728
1642255174590,5,2,1.007,6.506
1642255174629,4,1,2.214,7.721
1642255174647,5,2,1.019,6.505
1642255174675,4,1,2.214,7.709
1642255174691,5,2,1.025,6.506
1642255174733,4,1,2.214,7.703
1642255174736,5,2,1.036,6.506
1642255174789,5,2,1.042,6.505
1642255174785,4,1,2.214,7.689
1642255174838,5,2,1.055,6.506
1642255174841,4,1,2.214,7.682
1642255174900,4,1,2.214,7.67
1642255174945,5,2,1.076,6.506
1642255174950,4,1,2.215,7.657
1642255174994,5,2,1.084,6.506
1642255175009,4,1,2.215,7.644
1642255175040,5,2,1.098,6.506
1642255175060,4,1,2.216,7.636
1642255175093,5,2,1.112,6.505
1642255175118,4,1,2.216,7.622
1642255175153,5,2,1.12,6.505
1642255175176,4,1,2.217,7.615
1642255175201,5,2,1.135,6.506
1642255175227,4,1,2.217,7.601
1642255175246,5,2,1.142,6.505
1642255175287,4,1,2.217,7.587
1642255175304,5,2,1.156,6.506
1642255175335,4,1,2.217,7.58
1642255175350,5,2,1.162,6.506
1642255175393,4,1,2.217,7.566
1642255175413,5,2,1.175,6.505
1642255175447,5,2,1.181,6.506
1642255175443,4,1,2.218,7.553
1642255175496,5,2,1.194,6.505
1642255175502,4,1,2.218,7.547
1642255175558,5,2,1.201,6.505
1642255175560,4,1,2.219,7.533
1642255175610,5,2,1.214,6.505
1642255175612,4,1,2.219,7.519
1642255175664,5,2,1.22,6.505
1642255175670,4,1,2.22,7.512
1642255175713,5,2,1.235,6.505
1642255175725,4,1,2.22,7.498
1642255175758,5,2,1.249,6.505
1642255175775,4,1,2.221,7.486
1642255175807,5,2,1.255,6.505
1642255175833,4,1,2.221,7.48
1642255175866,5,2,1.262,6.505
1642255175884,4,1,2.222,7.466
1642255175917,5,2,1.273,6.505
1642255175941,4,1,2.222,7.452
1642255175962,5,2,1.284,6.505
1642255175999,4,1,2.222,7.445
1642255176013,5,2,1.29,6.504
1642255176048,4,1,2.223,7.43
1642255176060,5,2,1.302,6.504
1642255176105,4,1,2.223,7.416
1642255176112,5,2,1.309,6.505
1642255176155,4,1,2.224,7.411
1642255176161,5,2,1.324,6.506
1642255176216,5,2,1.33,6.505
1642255176212,4,1,2.225,7.398
1642255176268,4,1,2.225,7.392
1642255176266,5,2,1.345,6.506
1642255176325,5,2,1.351,6.506
1642255176369,5,2,1.365,6.506
1642255176380,4,1,2.225,7.367
1642255176425,5,2,1.378,6.506
1642255176437,4,1,2.226,7.36
1642255176479,5,2,1.384,6.506
1642255176490,4,1,2.226,7.347
1642255176526,5,2,1.397,6.506
1642255176551,4,1,2.227,7.334
1642255176571,5,2,1.404,6.505
1642255176608,4,1,2.228,7.328
1642255176624,5,2,1.418,6.506
1642255176657,4,1,2.228,7.314
1642255176671,5,2,1.426,6.506
