time,x,y,theta,speed,mti,mte,dti,dte
33-25-666844,4039,8627,-2.3583126068115234,0.0,,,,
33-25-679110,4039,8627,-2.358123779296875,0.0,,,,
33-25-692201,4039,8627,-2.358123779296875,0.0,,,,
33-25-702395,4039,8627,-2.358123779296875,0.0,,,,
33-25-713265,4039,8627,-2.358123779296875,0.0,,,,
33-25-724969,4039,8627,-2.358123779296875,0.0,,,,
33-25-736057,4039,8627,-2.358123779296875,0.0,,,,
33-25-746789,4039,8627,-2.358123779296875,0.0,,,,
33-25-757626,4039,8627,-2.358123779296875,0.0,,,,
33-25-770444,4039,8627,-2.358123779296875,0.0,,,,
33-25-781885,4039,8627,-2.357884407043457,0.0,,,,
33-25-792718,4039,8627,-2.357884407043457,0.0,,,,
33-25-803947,4039,8627,-2.357884407043457,0.0,,,,
33-25-813777,4039,8627,-2.357884407043457,0.0,,,,
33-25-823910,4039,8627,-2.357884407043457,0.0,,,,
33-25-835984,4039,8627,-2.357884407043457,0.0,,,,
33-25-847070,4039,8627,-2.357884407043457,0.02501250625312656,,,,
33-25-858738,4039,8627,-2.357884407043457,0.02501250625312656,,,,
33-25-871750,4039,8627,-2.357884407043457,0.02501250625312656,,,,
33-25-887503,4039,8627,-2.358445167541504,0.02501250625312656,,,,
33-25-898121,4039,8627,-2.358445167541504,0.2251125562781391,,,,
33-25-909211,4039,8627,-2.358445167541504,0.2251125562781391,,,,
33-25-920645,4039,8627,-2.358445167541504,0.2251125562781391,,,,
33-25-931503,4039,8627,-2.358445167541504,0.2251125562781391,,,,
33-25-943324,4039,8627,-2.358445167541504,0.3751875937968985,,,,
33-25-955135,4039,8627,-2.358445167541504,0.3751875937968985,,,,
33-25-966278,4039,8627,-2.358445167541504,0.3751875937968985,,,,
33-25-978735,4038,8627,-2.358646869659424,0.3751875937968985,,,,
33-25-991069,4038,8627,-2.358646869659424,0.3751875937968985,,,,
33-26-002736,4038,8627,-2.358646869659424,0.3751875937968985,,,,
33-26-013947,4038,8627,-2.358646869659424,0.4502251125562782,,,,
33-26-025159,4038,8627,-2.358646869659424,0.4502251125562782,,,,
33-26-036950,4038,8627,-2.358646869659424,0.4502251125562782,,,,
33-26-049117,4038,8627,-2.358646869659424,0.487743871935968,,,,
33-26-059088,4038,8627,-2.358646869659424,0.487743871935968,,,,
33-26-070901,4038,8627,-2.358646869659424,0.487743871935968,,,,
33-26-083691,4030,8620,-2.3602187633514404,0.487743871935968,,,,
33-26-094050,4030,8620,-2.3602187633514404,0.487743871935968,,,,
33-26-104981,4030,8620,-2.3602187633514404,0.5377688844422212,,,,
33-26-115871,4030,8620,-2.3602187633514404,0.5377688844422212,,,,
33-26-128243,4030,8620,-2.3602187633514404,0.5377688844422212,,,,
33-26-139988,4030,8620,-2.3602187633514404,0.5377688844422212,,,,
33-26-152525,4030,8620,-2.3602187633514404,0.5377688844422212,,,,
33-26-164794,4030,8620,-2.3602187633514404,0.5377688844422212,,,,
