time,tag,camera,x,y
1642260594138,5,2,0.585,6.5
1642260594121,4,1,2.199,8.153
1642260594169,5,2,0.585,6.5
1642260594205,5,2,0.585,6.5
1642260594178,4,1,2.199,8.153
1642260594238,5,2,0.585,6.5
1642260594239,4,1,2.199,8.153
1642260594270,5,2,0.585,6.5
1642260594307,5,2,0.585,6.5
1642260594297,4,1,2.199,8.153
1642260594338,5,2,0.586,6.5
1642260594372,5,2,0.585,6.5
1642260594352,4,1,2.2,8.153
1642260594405,5,2,0.586,6.5
1642260594408,4,1,2.199,8.153
1642260594438,5,2,0.586,6.5
1642260594473,5,2,0.585,6.5
1642260594466,4,1,2.199,8.153
1642260594505,5,2,0.586,6.5
1642260594540,5,2,0.586,6.5
1642260594521,4,1,2.199,8.153
1642260594573,5,2,0.585,6.5
1642260594574,4,1,2.199,8.153
1642260594606,5,2,0.586,6.5
1642260594642,5,2,0.586,6.5
1642260594636,4,1,2.199,8.153
1642260594673,5,2,0.586,6.5
1642260594709,5,2,0.585,6.5
1642260594697,4,1,2.199,8.153
1642260594740,5,2,0.586,6.5
1642260594751,4,1,2.199,8.153
1642260594774,5,2,0.586,6.5
1642260594808,5,2,0.585,6.5
1642260594807,4,1,2.199,8.153
1642260594840,5,2,0.586,6.5
1642260594876,5,2,0.59,6.5
1642260594863,4,1,2.199,8.153
1642260594907,5,2,0.595,6.499
1642260594916,4,1,2.2,8.153
1642260594974,5,2,0.608,6.5
1642260594970,4,1,2.199,8.153
1642260595006,5,2,0.616,6.501
1642260595042,5,2,0.624,6.5
1642260595021,4,1,2.2,8.148
1642260595073,5,2,0.631,6.5
1642260595078,4,1,2.199,8.143
1642260595107,5,2,0.639,6.5
1642260595142,5,2,0.646,6.499
1642260595141,4,1,2.197,8.131
1642260595174,5,2,0.652,6.5
1642260595211,5,2,0.66,6.499
1642260595198,4,1,2.2,8.116
1642260595241,5,2,0.665,6.499
1642260595252,4,1,2.2,8.101
1642260595276,5,2,0.672,6.498
1642260595309,5,2,0.678,6.499
1642260595306,4,1,2.2,8.095
1642260595342,5,2,0.685,6.498
1642260595355,4,1,2.2,8.081
1642260595378,5,2,0.691,6.499
1642260595391,4,1,2.199,8.068
1642260595409,5,2,0.697,6.499
1642260595444,5,2,0.704,6.499
