time,tag,camera,x,y
1642260713896,4,2,2.2,4.843
1642260713896,5,2,3.821,6.503
1642260713886,4,0,2.173,4.883
1642260713929,4,2,2.2,4.843
1642260713929,5,2,3.821,6.503
1642260713949,4,0,2.173,4.883
1642260713964,4,2,2.2,4.843
1642260713964,5,2,3.821,6.503
1642260713999,4,2,2.2,4.843
1642260713999,5,2,3.821,6.503
1642260713998,4,0,2.173,4.883
1642260714041,4,2,2.2,4.843
1642260714041,5,2,3.821,6.503
1642260714076,4,2,2.2,4.843
1642260714076,5,2,3.821,6.503
1642260714059,4,0,2.173,4.883
1642260714108,4,2,2.2,4.843
1642260714108,5,2,3.821,6.503
1642260714119,4,0,2.173,4.883
1642260714143,4,2,2.2,4.843
1642260714143,5,2,3.821,6.503
1642260714180,4,2,2.2,4.843
1642260714180,5,2,3.821,6.503
1642260714169,4,0,2.173,4.883
1642260714222,4,2,2.2,4.843
1642260714222,5,2,3.821,6.503
1642260714232,4,0,2.173,4.883
1642260714257,4,2,2.2,4.843
1642260714257,5,2,3.822,6.503
1642260714296,4,2,2.2,4.842
1642260714296,5,2,3.821,6.503
1642260714285,4,0,2.173,4.883
1642260714339,4,2,2.2,4.843
1642260714339,5,2,3.821,6.503
1642260714348,4,0,2.173,4.883
1642260714373,4,2,2.2,4.842
1642260714373,5,2,3.822,6.503
1642260714408,4,2,2.2,4.845
1642260714408,5,2,3.821,6.503
1642260714404,4,0,2.173,4.883
1642260714445,4,2,2.201,4.848
1642260714445,5,2,3.822,6.503
1642260714457,4,0,2.174,4.889
1642260714485,4,2,2.201,4.854
1642260714485,5,2,3.821,6.503
1642260714503,4,0,2.174,4.893
1642260714526,4,2,2.201,4.86
1642260714526,5,2,3.821,6.503
1642260714545,4,0,2.174,4.906
1642260714567,4,2,2.201,4.867
1642260714567,5,2,3.821,6.503
1642260714589,4,0,2.175,4.912
1642260714609,4,2,2.202,4.873
1642260714609,5,2,3.818,6.502
1642260714635,4,0,2.175,4.919
1642260714650,4,2,2.201,4.888
1642260714650,5,2,3.809,6.502
1642260714691,4,2,2.202,4.895
1642260714691,5,2,3.802,6.503
1642260714731,4,2,2.202,4.902
1642260714731,5,2,3.795,6.502
1642260714772,4,2,2.202,4.909
1642260714772,5,2,3.788,6.502
1642260714806,4,2,2.202,4.922
1642260714806,5,2,3.774,6.501
1642260714847,4,2,2.202,4.928
1642260714847,5,2,3.768,6.501
1642260714889,4,2,2.202,4.934
1642260714889,5,2,3.762,6.5
1642260714930,4,2,2.201,4.94
1642260714930,5,2,3.756,6.499
1642260714972,4,2,2.202,4.947
1642260714972,5,2,3.751,6.5
1642260715013,4,2,2.201,4.96
1642260715013,5,2,3.74,6.5
1642260715054,4,2,2.201,4.965
1642260715054,5,2,3.734,6.499
1642260715094,4,2,2.201,4.973
1642260715094,5,2,3.728,6.499
1642260715134,4,2,2.201,4.979
1642260715134,5,2,3.721,6.499
1642260715168,4,2,2.201,4.992
1642260715168,5,2,3.707,6.498
1642260715208,4,2,2.201,4.999
1642260715208,5,2,3.699,6.498
1642260715249,4,2,2.201,5.007
1642260715249,5,2,3.691,6.497
1642260715290,4,2,2.202,5.014
1642260715290,5,2,3.685,6.498
1642260715330,4,2,2.201,5.021
1642260715330,5,2,3.677,6.498
1642260715371,4,2,2.201,5.028
1642260715371,5,2,3.671,6.497
1642260715412,4,2,2.201,5.041
1642260715412,5,2,3.659,6.497
1642260715448,4,2,2.202,5.048
1642260715448,5,2,3.653,6.497
1642260715489,4,2,2.202,5.055
1642260715489,5,2,3.647,6.497
1642260715531,4,2,2.202,5.062
1642260715531,5,2,3.641,6.497
1642260715575,4,2,2.202,5.068
1642260715575,5,2,3.635,6.496
1642260715617,4,2,2.202,5.081
1642260715617,5,2,3.623,6.496
1642260715659,4,2,2.202,5.089
1642260715659,5,2,3.617,6.496
1642260715694,4,2,2.202,5.095
1642260715694,5,2,3.61,6.496
1642260715735,4,2,2.201,5.102
1642260715735,5,2,3.604,6.496
1642260715776,4,2,2.202,5.116
1642260715776,5,2,3.592,6.496
1642260715818,4,2,2.201,5.123
1642260715818,5,2,3.585,6.496
1642260715854,4,2,2.202,5.129
1642260715854,5,2,3.579,6.495
1642260715895,4,2,2.202,5.137
1642260715895,5,2,3.573,6.495
1642260715937,4,2,2.202,5.144
1642260715937,5,2,3.565,6.495
1642260715979,4,2,2.202,5.158
1642260715979,5,2,3.553,6.494
1642260716013,4,2,2.202,5.164
1642260716013,5,2,3.547,6.494
1642260716055,4,2,2.202,5.171
1642260716055,5,2,3.54,6.494
1642260716097,4,2,2.201,5.177
1642260716097,5,2,3.533,6.493
1642260716144,4,2,2.201,5.185
1642260716144,5,2,3.527,6.493
1642260716191,4,2,2.201,5.197
1642260716191,5,2,3.514,6.493
1642260716233,4,2,2.201,5.205
1642260716233,5,2,3.507,6.492
1642260716267,4,2,2.201,5.211
1642260716267,5,2,3.501,6.492
1642260716308,4,2,2.201,5.225
1642260716308,5,2,3.488,6.491
1642260716351,4,2,2.2,5.233
1642260716351,5,2,3.48,6.491
1642260716394,4,2,2.2,5.24
1642260716394,5,2,3.473,6.489
1642260716443,4,2,2.2,5.247
1642260716443,5,2,3.467,6.489
1642260716488,4,2,2.2,5.261
1642260716488,5,2,3.453,6.488
1642260716530,4,2,2.2,5.268
1642260716530,5,2,3.446,6.488
1642260716565,4,2,2.2,5.275
1642260716565,5,2,3.439,6.488
1642260716607,4,2,2.2,5.289
1642260716607,5,2,3.428,6.488
1642260716648,4,2,2.201,5.294
1642260716648,5,2,3.422,6.487
1642260716690,4,2,2.201,5.301
1642260716690,5,2,3.414,6.487
1642260716723,4,2,2.201,5.307
1642260716723,5,2,3.409,6.487
1642260716765,4,2,2.2,5.314
1642260716765,5,2,3.403,6.487
1642260716807,4,2,2.2,5.319
1642260716807,5,2,3.398,6.487
1642260716848,4,2,2.201,5.334
1642260716848,5,2,3.385,6.487
1642260716890,4,2,2.201,5.341
1642260716890,5,2,3.378,6.487
1642260716932,4,2,2.201,5.349
1642260716932,5,2,3.372,6.486
1642260716969,4,2,2.2,5.355
1642260716969,5,2,3.366,6.486
1642260717013,4,2,2.201,5.369
1642260717013,5,2,3.353,6.485
1642260717056,4,2,2.201,5.375
1642260717056,5,2,3.345,6.484
1642260717099,4,2,2.2,5.381
1642260717099,5,2,3.34,6.484
1642260717134,4,2,2.2,5.387
1642260717134,5,2,3.334,6.483
1642260717176,4,2,2.2,5.399
1642260717176,5,2,3.322,6.483
1642260717217,4,2,2.199,5.405
1642260717217,5,2,3.317,6.482
1642260717263,4,2,2.199,5.411
1642260717263,5,2,3.31,6.482
1642260717304,4,2,2.199,5.419
1642260717304,5,2,3.305,6.483
1642260717344,4,2,2.199,5.432
1642260717344,5,2,3.289,6.482
1642260717377,4,2,2.199,5.437
1642260717377,5,2,3.282,6.482
1642260717419,4,2,2.199,5.445
1642260717419,5,2,3.274,6.482
1642260717461,4,2,2.2,5.452
1642260717461,5,2,3.266,6.481
1642260717495,4,2,2.199,5.458
1642260717495,5,2,3.259,6.481
1642260717536,4,2,2.2,5.473
1642260717536,5,2,3.245,6.48
1642260717579,4,2,2.199,5.48
1642260717579,5,2,3.238,6.48
