time,tag,camera,x,y
1639758589.785,4,2,2.179,5.41
1639758589.785,5,2,3.319,6.466
1639758589.82,4,2,2.179,5.419
1639758589.82,5,2,3.31,6.466
1639758589.851,4,2,2.178,5.426
1639758589.851,5,2,3.301,6.466
1639758589.885,4,2,2.178,5.442
1639758589.885,5,2,3.286,6.465
1639758589.918,4,2,2.178,5.451
1639758589.918,5,2,3.278,6.465
1639758589.951,4,2,2.177,5.459
1639758589.951,5,2,3.271,6.465
1639758589.987,4,2,2.177,5.468
1639758589.987,5,2,3.262,6.465
1639758590.02,4,2,2.177,5.477
1639758590.02,5,2,3.254,6.465
1639758590.054,4,2,2.176,5.484
1639758590.054,5,2,3.247,6.465
1639758590.086,4,2,2.176,5.493
1639758590.086,5,2,3.238,6.464
1639758590.12,4,2,2.176,5.502
1639758590.12,5,2,3.23,6.464
1639758590.155,4,2,2.176,5.51
1639758590.155,5,2,3.221,6.464
1639758590.187,4,2,2.176,5.519
1639758590.187,5,2,3.215,6.464
1639758590.22,4,2,2.175,5.528
1639758590.22,5,2,3.206,6.465
1639758590.255,4,2,2.175,5.536
1639758590.255,5,2,3.197,6.464
1639758590.287,4,2,2.175,5.544
1639758590.287,5,2,3.191,6.464
1639758590.323,4,2,2.174,5.552
1639758590.323,5,2,3.181,6.464
1639758590.355,4,2,2.173,5.56
1639758590.355,5,2,3.173,6.464
1639758590.388,4,2,2.173,5.567
1639758590.388,5,2,3.165,6.463
1639758590.421,4,2,2.173,5.575
1639758590.421,5,2,3.158,6.463
1639758590.454,4,2,2.173,5.583
1639758590.454,5,2,3.149,6.464
1639758590.49,4,2,2.173,5.591
1639758590.49,5,2,3.14,6.463
1639758590.527,4,2,2.172,5.6
1639758590.527,5,2,3.132,6.462
1639758590.56,4,2,2.172,5.609
1639758590.56,5,2,3.124,6.462
1639758590.594,4,2,2.172,5.617
1639758590.594,5,2,3.115,6.462
1639758590.627,4,2,2.172,5.626
1639758590.627,5,2,3.106,6.461
1639758590.663,4,2,2.172,5.635
1639758590.663,5,2,3.098,6.461
1639758590.696,4,2,2.172,5.645
1639758590.696,5,2,3.089,6.46
1639758590.73,4,2,2.171,5.654
1639758590.73,5,2,3.081,6.46
1639758590.765,4,2,2.171,5.662
1639758590.765,5,2,3.074,6.46
1639758590.798,4,2,2.171,5.671
1639758590.798,5,2,3.067,6.46
