time,x,y,theta,speed,mti,mte,dti,dte
09-38-478837,0,0,0,0.0,,,,
09-38-489473,0,0,0,0.0,,,,
09-38-500173,0,0,0,0.0,,,,
09-38-512329,0,0,0,0.0,,,,
09-38-522673,0,0,0,0.0,,,,
09-38-534948,0,0,0,0.0,,,,
09-38-546408,0,0,0,0.0,,,,
09-38-558402,0,0,0,0.0,,,,
09-38-569571,0,0,0,0.0,,,,
09-38-582061,0,0,0,0.0,,,,
09-38-591273,0,0,0,0.0,,,,
09-38-601074,0,0,0,0.0,,,,
09-38-612224,0,0,0,0.0,,,,
09-38-623293,0,0,0,0.0,,,,
09-38-633975,0,0,0,0.0,,,,
09-38-645711,0,0,0,0.0,,,,
09-38-656261,0,0,0,0.0,,,,
09-38-666220,0,0,0,0.0,,,,
09-38-676437,0,0,0,0.0,,,,
09-38-688334,0,0,0,0.0,,,,
09-38-699344,0,0,0,0.02501250625312656,,,,
09-38-709790,0,0,0,0.02501250625312656,,,,
09-38-721774,0,0,0,0.02501250625312656,,,,
09-38-733631,0,0,0,0.02501250625312656,,,,
09-38-745733,0,0,0,0.12506253126563283,,,,
09-38-757248,0,0,0,0.12506253126563283,,,,
09-38-769961,0,0,0,0.12506253126563283,,,,
09-38-779995,0,0,0,0.12506253126563283,,,,
09-38-790068,0,0,0,0.12506253126563283,,,,
09-38-800100,0,0,0,0.12506253126563283,,,,
09-38-811388,0,0,0,0.21260630315157578,,,,
09-38-821858,0,0,0,0.21260630315157578,,,,
09-38-832936,0,0,0,0.21260630315157578,,,,
09-38-845714,0,0,0,0.2751375687843922,,,,
09-38-857247,0,0,0,0.2751375687843922,,,,
09-38-867143,0,0,0,0.2751375687843922,,,,
09-38-877999,0,0,0,0.2751375687843922,,,,
09-38-887550,0,0,0,0.2751375687843922,,,,
09-38-898051,0,0,0,0.2751375687843922,,,,
09-38-910002,0,0,0,0.3001500750375188,,,,
09-38-919821,0,0,0,0.3001500750375188,,,,
09-38-931653,0,0,0,0.3001500750375188,,,,
09-38-942713,0,0,0,0.3001500750375188,,,,
09-38-953245,0,0,0,0.2876438219109555,,,,
09-38-963907,0,0,0,0.2876438219109555,,,,
09-38-976081,0,0,0,0.2876438219109555,,,,
09-38-988638,0,0,0,0.2876438219109555,,,,
09-39-000821,0,0,0,0.2876438219109555,,,,
09-39-012706,0,0,0,0.2876438219109555,,,,
09-39-024205,0,0,0,0.2876438219109555,,,,
09-39-036248,0,0,0,0.2876438219109555,,,,
09-39-048652,0,0,0,0.3001500750375188,,,,
09-39-061043,0,0,0,0.3001500750375188,,,,
09-39-070793,0,0,0,0.3001500750375188,,,,
09-39-080733,0,0,0,0.3001500750375188,,,,
09-39-093176,0,0,0,0.3001500750375188,,,,
09-39-104705,0,0,0,0.3001500750375188,,,,
09-39-115623,0,0,0,0.3001500750375188,,,,
09-39-126292,0,0,0,0.3001500750375188,,,,
09-39-137633,0,0,0,0.3001500750375188,,,,
09-39-150030,0,0,0,0.3001500750375188,,,,
09-39-161343,0,0,0,0.2876438219109555,,,,
09-39-172036,0,0,0,0.2876438219109555,,,,
09-39-183103,0,0,0,0.2876438219109555,,,,
09-39-193267,0,0,0,0.2876438219109555,,,,
09-39-205221,0,0,0,0.3001500750375188,,,,
09-39-216323,0,0,0,0.3001500750375188,,,,
09-39-227600,0,0,0,0.3001500750375188,,,,
09-39-240272,0,0,0,0.3001500750375188,,,,
09-39-253198,0,0,0,0.2876438219109555,,,,
09-39-263385,0,0,0,0.2876438219109555,,,,
09-39-274567,0,0,0,0.2876438219109555,,,,
09-39-285650,0,0,0,0.2876438219109555,,,,
09-39-297728,0,0,0,0.2876438219109555,,,,
09-39-309475,0,0,0,0.2876438219109555,,,,
09-39-320866,0,0,0,0.2876438219109555,,,,
09-39-331401,0,0,0,0.2876438219109555,,,,
09-39-342434,0,0,0,0.2876438219109555,,,,
09-39-352823,0,0,0,0.2876438219109555,,,,
09-39-364362,0,0,0,0.2876438219109555,,,,
09-39-375469,0,0,0,0.2876438219109555,,,,
09-39-388174,0,0,0,0.2876438219109555,,,,
09-39-400001,0,0,0,0.2876438219109555,,,,
09-39-412571,0,0,0,0.2876438219109555,,,,
09-39-424133,0,0,0,0.2876438219109555,,,,
09-39-435190,0,0,0,0.2876438219109555,,,,
09-39-444938,0,0,0,0.2876438219109555,,,,
09-39-455525,0,0,0,0.2876438219109555,,,,
09-39-467115,0,0,0,0.3001500750375188,,,,
09-39-478305,0,0,0,0.3001500750375188,,,,
09-39-488248,0,0,0,0.3001500750375188,,,,
09-39-500845,0,0,0,0.3001500750375188,,,,
09-39-513047,0,0,0,0.2876438219109555,,,,
09-39-523486,0,0,0,0.2876438219109555,,,,
09-39-534282,0,0,0,0.2876438219109555,,,,
09-39-544958,0,0,0,0.2876438219109555,,,,
09-39-555886,0,0,0,0.2876438219109555,,,,
09-39-567592,0,0,0,0.2876438219109555,,,,
09-39-578979,0,0,0,0.2876438219109555,,,,
09-39-588957,0,0,0,0.2876438219109555,,,,
09-39-599777,0,0,0,0.2876438219109555,,,,
09-39-611302,0,0,0,0.2876438219109555,,,,
09-39-622866,0,0,0,0.2876438219109555,,,,
09-39-634479,0,0,0,0.2876438219109555,,,,
09-39-644864,0,0,0,0.2876438219109555,,,,
09-39-656797,0,0,0,0.2876438219109555,,,,
