time,x,y,theta,speed,mti,mte,dti,dte
27-59-913944,4007,8620,-2.3481857776641846,0.0,,,,
27-59-926368,4007,8620,-2.3481857776641846,0.0,,,,
27-59-938365,4007,8620,-2.3481857776641846,0.0,,,,
27-59-950009,4007,8620,-2.3481857776641846,0.0,,,,
27-59-960597,4007,8620,-2.3481857776641846,0.0,,,,
27-59-972830,4007,8620,-2.3481857776641846,0.0,,,,
27-59-982518,4007,8620,-2.3481857776641846,0.0,,,,
27-59-996385,4007,8620,-2.349905252456665,0.0,,,,
28-00-007309,4007,8620,-2.349905252456665,0.0,,,,
28-00-019753,4007,8620,-2.349905252456665,0.0,,,,
28-00-031787,4007,8620,-2.349905252456665,0.0,,,,
28-00-042036,4007,8620,-2.349905252456665,0.0,,,,
28-00-052958,4007,8620,-2.349905252456665,0.0,,,,
28-00-065302,4007,8620,-2.349905252456665,0.0,,,,
28-00-077199,4007,8620,-2.349905252456665,0.0,,,,
28-00-087862,4007,8620,-2.349905252456665,0.0,,,,
28-00-099954,4007,8620,-2.349008321762085,0.0,,,,
28-00-110851,4007,8620,-2.349008321762085,0.0,,,,
28-00-122289,4007,8620,-2.349008321762085,0.0,,,,
28-00-133536,4007,8620,-2.349008321762085,0.0,,,,
28-00-144525,4007,8620,-2.349008321762085,0.0,,,,
28-00-155379,4007,8620,-2.349008321762085,0.0,,,,
28-00-167540,4007,8620,-2.349008321762085,0.0,,,,
28-00-177808,4007,8620,-2.349008321762085,0.0,,,,
28-00-187953,4007,8620,-2.349008321762085,0.0,,,,
28-00-201055,4007,8620,-2.349008321762085,0.0,,,,
28-00-211966,4007,8620,-2.348662853240967,0.11255627813906954,,,,
28-00-222878,4007,8620,-2.348662853240967,0.11255627813906954,,,,
28-00-233588,4007,8620,-2.348662853240967,0.11255627813906954,,,,
28-00-245357,4007,8620,-2.348662853240967,0.31265632816408206,,,,
28-00-256919,4007,8620,-2.348662853240967,0.31265632816408206,,,,
28-00-268619,4007,8620,-2.348662853240967,0.31265632816408206,,,,
28-00-280022,4007,8620,-2.348662853240967,0.31265632816408206,,,,
28-00-291619,4007,8620,-2.348662853240967,0.31265632816408206,,,,
28-00-304692,4007,8620,-2.348662853240967,0.4127063531765883,,,,
28-00-316993,4007,8620,-2.348860263824463,0.4127063531765883,,,,
28-00-329478,4007,8620,-2.348860263824463,0.4127063531765883,,,,
28-00-341943,4007,8620,-2.348860263824463,0.47523761880940474,,,,
28-00-352185,4007,8620,-2.348860263824463,0.47523761880940474,,,,
28-00-362876,4007,8620,-2.348860263824463,0.47523761880940474,,,,
28-00-375608,4007,8620,-2.348860263824463,0.47523761880940474,,,,
28-00-388062,4007,8620,-2.348860263824463,0.47523761880940474,,,,
28-00-398773,4007,8620,-2.348860263824463,0.47523761880940474,,,,
28-00-409432,4007,8621,-2.350433588027954,0.5002501250625313,,,,
28-00-418753,4007,8621,-2.350433588027954,0.5002501250625313,,,,
28-00-428922,4007,8621,-2.350433588027954,0.5002501250625313,,,,
28-00-439550,4007,8621,-2.350433588027954,0.5002501250625313,,,,
28-00-450545,4007,8621,-2.350433588027954,0.5127563781890946,,,,
28-00-462488,4007,8621,-2.350433588027954,0.5127563781890946,,,,
28-00-473360,4007,8621,-2.350433588027954,0.5127563781890946,,,,
28-00-484127,4007,8621,-2.350433588027954,0.5252626313156579,,,,
28-00-495952,4007,8621,-2.350433588027954,0.5252626313156579,,,,
28-00-507010,4007,8621,-2.350433588027954,0.5252626313156579,,,,
28-00-517574,3987,8606,-2.3807153701782227,0.5252626313156579,,,,
28-00-528220,3987,8606,-2.3807153701782227,0.5252626313156579,,,,
28-00-538826,3987,8606,-2.3807153701782227,0.5252626313156579,,,,
28-00-549945,3987,8606,-2.3807153701782227,0.5002501250625313,,,,
28-00-560077,3987,8606,-2.3807153701782227,0.5002501250625313,,,,
28-00-571185,3987,8606,-2.3807153701782227,0.5002501250625313,,,,
28-00-581650,3987,8606,-2.3807153701782227,0.5002501250625313,,,,
28-00-592283,3987,8606,-2.3807153701782227,0.5002501250625313,,,,
28-00-602910,3987,8606,-2.3807153701782227,0.5002501250625313,,,,
28-00-614187,3935,8562,-2.4225246906280518,0.5002501250625313,,,,
28-00-624648,3935,8562,-2.4225246906280518,0.5002501250625313,,,,
28-00-634845,3935,8562,-2.4225246906280518,0.5002501250625313,,,,
28-00-645101,3935,8562,-2.4225246906280518,0.5002501250625313,,,,
28-00-655451,3935,8562,-2.4225246906280518,0.5002501250625313,,,,
28-00-666676,3935,8562,-2.4225246906280518,0.5002501250625313,,,,
28-00-677544,3935,8562,-2.4225246906280518,0.5002501250625313,,,,
28-00-688547,3935,8562,-2.4225246906280518,0.5002501250625313,,,,
28-00-698866,3935,8562,-2.4225246906280518,0.5002501250625313,,,,
28-00-709776,3935,8562,-2.4225246906280518,0.46273136568284146,,,,
28-00-721362,3885,8521,-2.45762300491333,0.46273136568284146,,,,
28-00-731421,3885,8521,-2.45762300491333,0.46273136568284146,,,,
28-00-742485,3885,8521,-2.45762300491333,0.46273136568284146,,,,
28-00-755871,3885,8521,-2.45762300491333,0.46273136568284146,,,,
28-00-768191,3885,8521,-2.45762300491333,0.487743871935968,,,,
28-00-780345,3885,8521,-2.45762300491333,0.487743871935968,,,,
28-00-794006,3885,8521,-2.45762300491333,0.487743871935968,,,,
28-00-805231,3885,8521,-2.45762300491333,0.487743871935968,,,,
28-00-816278,3885,8521,-2.45762300491333,0.487743871935968,,,,
28-00-829065,3837,8487,-2.50889253616333,0.5002501250625313,,,,
28-00-840459,3837,8487,-2.50889253616333,0.5002501250625313,,,,
28-00-852706,3837,8487,-2.50889253616333,0.487743871935968,,,,
28-00-864480,3837,8487,-2.50889253616333,0.487743871935968,,,,
28-00-875433,3837,8487,-2.50889253616333,0.487743871935968,,,,
28-00-886110,3837,8487,-2.50889253616333,0.487743871935968,,,,
28-00-897637,3837,8487,-2.50889253616333,0.487743871935968,,,,
28-00-908365,3837,8487,-2.50889253616333,0.487743871935968,,,,
28-00-919548,3781,8452,-2.556807041168213,0.487743871935968,,,,
28-00-931704,3781,8452,-2.556807041168213,0.487743871935968,,,,
