time,tag,camera,x,y
1642260470707,4,1,2.179,8.165
1642260470714,5,2,0.585,6.449
1642260470741,4,1,2.179,8.165
1642260470761,5,2,0.586,6.449
1642260470778,4,1,2.179,8.165
1642260470815,4,1,2.179,8.165
1642260470808,5,2,0.585,6.449
1642260470853,4,1,2.179,8.165
1642260470860,5,2,0.586,6.449
1642260470890,4,1,2.179,8.165
1642260470905,5,2,0.585,6.449
1642260470925,4,1,2.179,8.165
1642260470952,5,2,0.585,6.449
1642260470962,4,1,2.179,8.165
1642260470999,4,1,2.179,8.165
1642260470997,5,2,0.585,6.449
1642260471035,4,1,2.179,8.165
1642260471050,5,2,0.586,6.449
1642260471071,4,1,2.179,8.165
1642260471097,5,2,0.585,6.449
1642260471108,4,1,2.179,8.165
1642260471145,4,1,2.179,8.165
1642260471144,5,2,0.586,6.449
1642260471180,4,1,2.179,8.165
1642260471196,5,2,0.586,6.449
1642260471217,4,1,2.179,8.165
1642260471244,5,2,0.586,6.449
1642260471254,4,1,2.179,8.163
1642260471292,4,1,2.18,8.159
1642260471291,5,2,0.585,6.449
1642260471327,4,1,2.178,8.154
1642260471344,5,2,0.585,6.449
1642260471363,4,1,2.179,8.148
1642260471399,4,1,2.178,8.142
1642260471390,5,2,0.585,6.449
1642260471437,4,1,2.179,8.136
1642260471444,5,2,0.585,6.449
1642260471473,4,1,2.179,8.123
1642260471492,5,2,0.586,6.449
1642260471509,4,1,2.177,8.117
1642260471547,4,1,2.178,8.111
1642260471540,5,2,0.594,6.448
1642260471583,4,1,2.177,8.105
1642260471595,5,2,0.601,6.449
1642260471619,4,1,2.177,8.099
1642260471656,4,1,2.176,8.093
1642260471650,5,2,0.615,6.448
1642260471693,4,1,2.175,8.086
1642260471703,5,2,0.622,6.448
1642260471729,4,1,2.174,8.079
1642260471750,5,2,0.637,6.448
1642260471765,4,1,2.175,8.072
1642260471802,4,1,2.174,8.057
1642260471795,5,2,0.651,6.447
1642260471840,4,1,2.175,8.05
1642260471852,5,2,0.658,6.447
1642260471877,4,1,2.173,8.043
1642260471900,5,2,0.665,6.447
1642260471913,4,1,2.174,8.035
1642260471950,4,1,2.174,8.028
1642260471946,5,2,0.678,6.446
1642260471986,4,1,2.172,8.02
1642260472000,5,2,0.685,6.445
1642260472023,4,1,2.173,8.013
1642260472049,5,2,0.698,6.445
1642260472060,4,1,2.172,8.006
1642260472098,4,1,2.173,7.999
1642260472096,5,2,0.705,6.446
1642260472132,4,1,2.173,7.992
1642260472153,5,2,0.718,6.446
1642260472168,4,1,2.173,7.979
1642260472206,4,1,2.172,7.972
1642260472204,5,2,0.725,6.445
1642260472245,4,1,2.173,7.965
1642260472265,5,2,0.739,6.446
1642260472281,4,1,2.172,7.959
1642260472317,4,1,2.172,7.952
1642260472312,5,2,0.753,6.446
1642260472353,4,1,2.171,7.945
1642260472367,5,2,0.759,6.446
1642260472389,4,1,2.172,7.938
1642260472413,5,2,0.771,6.445
1642260472426,4,1,2.171,7.932
1642260472464,4,1,2.171,7.925
1642260472462,5,2,0.778,6.444
1642260472501,4,1,2.171,7.918
1642260472514,5,2,0.792,6.445
1642260472536,4,1,2.17,7.904
1642260472559,5,2,0.798,6.445
1642260472573,4,1,2.17,7.897
1642260472610,4,1,2.17,7.89
1642260472606,5,2,0.812,6.445
1642260472647,4,1,2.169,7.883
1642260472660,5,2,0.819,6.445
1642260472683,4,1,2.169,7.876
1642260472707,5,2,0.833,6.445
1642260472719,4,1,2.17,7.869
1642260472756,4,1,2.169,7.862
1642260472755,5,2,0.841,6.445
1642260472789,4,1,2.171,7.856
1642260472823,4,1,2.17,7.849
1642260472803,5,2,0.854,6.444
1642260472855,4,1,2.171,7.843
1642260472890,4,1,2.17,7.836
1642260472875,5,2,0.86,6.444
1642260472921,4,1,2.17,7.83
1642260472958,4,1,2.17,7.824
1642260472949,5,2,0.872,6.443
1642260472990,4,1,2.169,7.817
1642260473026,4,1,2.17,7.811
1642260473014,5,2,0.885,6.442
1642260473061,4,1,2.169,7.804
1642260473095,4,1,2.169,7.798
1642260473072,5,2,0.898,6.444
1642260473129,4,1,2.169,7.785
1642260473163,4,1,2.168,7.777
1642260473141,5,2,0.909,6.445
1642260473197,4,1,2.168,7.771
1642260473231,4,1,2.168,7.764
1642260473208,5,2,0.921,6.445
1642260473266,4,1,2.167,7.756
1642260473274,5,2,0.934,6.444
1642260473299,4,1,2.168,7.75
1642260473336,4,1,2.167,7.742
1642260473325,5,2,0.947,6.444
1642260473373,4,1,2.167,7.735
1642260473376,5,2,0.961,6.444
1642260473406,4,1,2.168,7.728
1642260473443,4,1,2.168,7.721
1642260473442,5,2,0.968,6.444
1642260473477,4,1,2.168,7.715
1642260473513,4,1,2.168,7.709
1642260473492,5,2,0.983,6.444
1642260473547,4,1,2.167,7.703
1642260473558,5,2,0.997,6.444
1642260473581,4,1,2.168,7.696
1642260473618,4,1,2.168,7.691
1642260473609,5,2,1.005,6.443
1642260473651,4,1,2.168,7.684
1642260473687,4,1,2.168,7.678
1642260473672,5,2,1.019,6.443
1642260473720,4,1,2.167,7.672
1642260473758,4,1,2.167,7.667
1642260473754,5,2,1.032,6.444
1642260473791,4,1,2.166,7.66
1642260473828,4,1,2.166,7.655
1642260473819,5,2,1.045,6.443
1642260473863,4,1,2.165,7.648
1642260473899,4,1,2.164,7.634
1642260473883,5,2,1.059,6.444
1642260473934,4,1,2.164,7.626
1642260473970,4,1,2.164,7.619
1642260473949,5,2,1.072,6.443
1642260474005,4,1,2.164,7.612
1642260474039,4,1,2.164,7.604
1642260474016,5,2,1.085,6.443
1642260474072,4,1,2.164,7.598
1642260474108,4,1,2.164,7.59
1642260474088,5,2,1.099,6.443
1642260474141,4,1,2.163,7.584
1642260474162,5,2,1.113,6.442
1642260474178,4,1,2.163,7.577
1642260474216,4,1,2.163,7.57
1642260474212,5,2,1.126,6.441
1642260474249,4,1,2.163,7.562
1642260474285,4,1,2.163,7.555
1642260474277,5,2,1.139,6.441
1642260474322,4,1,2.163,7.549
1642260474355,4,1,2.163,7.542
1642260474328,5,2,1.152,6.441
1642260474391,4,1,2.163,7.536
1642260474396,5,2,1.165,6.441
1642260474425,4,1,2.162,7.529
1642260474462,4,1,2.162,7.523
1642260474447,5,2,1.172,6.443
1642260474495,4,1,2.162,7.516
1642260474530,4,1,2.162,7.502
1642260474512,5,2,1.186,6.442
1642260474564,4,1,2.161,7.495
1642260474600,4,1,2.161,7.489
1642260474582,5,2,1.197,6.442
1642260474634,4,1,2.161,7.482
1642260474670,4,1,2.161,7.475
1642260474653,5,2,1.211,6.442
1642260474703,4,1,2.161,7.468
1642260474739,4,1,2.16,7.461
1642260474718,5,2,1.223,6.442
1642260474772,4,1,2.16,7.454
1642260474809,4,1,2.16,7.447
1642260474792,5,2,1.237,6.442
1642260474843,4,1,2.16,7.441
1642260474879,4,1,2.16,7.434
1642260474858,5,2,1.251,6.441
