time,tag,camera,x,y
1642260634373,4,2,2.191,5.456
1642260634373,5,2,3.207,6.489
1642260634421,4,2,2.191,5.468
1642260634421,5,2,3.193,6.489
1642260634484,4,2,2.191,5.474
1642260634484,5,2,3.186,6.489
1642260634546,4,2,2.191,5.488
1642260634546,5,2,3.173,6.489
1642260634592,4,2,2.19,5.5
1642260634592,5,2,3.16,6.489
1642260634656,4,2,2.19,5.506
1642260634656,5,2,3.153,6.488
1642260634724,4,2,2.189,5.518
1642260634724,5,2,3.14,6.487
1642260634790,4,2,2.189,5.53
1642260634790,5,2,3.127,6.487
1642260634859,4,2,2.188,5.545
1642260634859,5,2,3.114,6.487
1642260634915,4,2,2.187,5.559
1642260634915,5,2,3.1,6.486
1642260634968,4,2,2.188,5.574
1642260634968,5,2,3.088,6.486
1642260635032,4,2,2.188,5.581
1642260635032,5,2,3.08,6.485
1642260635097,4,2,2.188,5.595
1642260635097,5,2,3.067,6.486
1642260635144,4,2,2.188,5.609
1642260635144,5,2,3.054,6.486
1642260635206,4,2,2.187,5.622
1642260635206,5,2,3.042,6.486
1642260635254,4,2,2.187,5.628
1642260635254,5,2,3.037,6.486
1642260635309,4,2,2.188,5.641
1642260635309,5,2,3.024,6.486
1642260635383,4,2,2.186,5.654
1642260635383,5,2,3.011,6.485
1642260635449,4,2,2.187,5.661
1642260635449,5,2,3.006,6.485
1642260635497,4,2,2.186,5.681
1642260635497,5,2,2.984,6.484
1642260635564,4,2,2.186,5.695
1642260635564,5,2,2.97,6.483
1642260635626,4,2,2.186,5.701
1642260635626,5,2,2.962,6.483
1642260635675,4,2,2.185,5.715
1642260635675,5,2,2.95,6.483
1642260635743,4,2,2.186,5.729
1642260635743,5,2,2.937,6.483
1642260635802,4,2,2.185,5.736
1642260635802,5,2,2.931,6.483
1642260635849,4,2,2.184,5.75
1642260635849,5,2,2.917,6.483
1642260635897,4,2,2.184,5.764
1642260635897,5,2,2.905,6.483
1642260635945,4,2,2.184,5.777
1642260635945,5,2,2.892,6.483
1642260636010,4,2,2.183,5.783
1642260636010,5,2,2.884,6.483
1642260636057,4,2,2.183,5.791
1642260636057,5,2,2.879,6.483
1642260636121,4,2,2.183,5.794
1642260636121,5,2,2.865,6.482
1642260636169,4,2,2.183,5.791
1642260636169,5,2,2.854,6.482
1642260636218,4,2,2.183,5.791
1642260636218,5,2,2.843,6.481
1642260636266,4,2,2.183,5.791
1642260636266,5,2,2.836,6.481
1642260636341,4,2,2.183,5.792
1642260636341,5,2,2.824,6.481
1642260636389,4,2,2.183,5.792
1642260636389,5,2,2.819,6.48
1642260636457,4,2,2.183,5.791
1642260636457,5,2,2.808,6.479
1642260636519,4,2,2.183,5.791
1642260636519,5,2,2.793,6.479
1642260636584,4,2,2.183,5.791
1642260636584,5,2,2.778,6.479
1642260636646,4,2,2.183,5.791
1642260636646,5,2,2.765,6.479
1642260636695,4,2,2.183,5.791
1642260636695,5,2,2.752,6.48
1642260636755,4,2,2.183,5.791
1642260636755,5,2,2.745,6.48
1642260636811,4,2,2.183,5.791
1642260636811,5,2,2.731,6.479
1642260636866,4,2,2.183,5.791
1642260636866,5,2,2.718,6.478
1642260636932,4,2,2.183,5.791
1642260636932,5,2,2.711,6.478
1642260636995,4,2,2.183,5.791
1642260636995,5,2,2.698,6.478
1642260637050,4,2,2.183,5.791
1642260637050,5,2,2.685,6.478
1642260637103,4,2,2.183,5.791
1642260637103,5,2,2.671,6.477
1642260637151,4,2,2.183,5.791
1642260637151,5,2,2.658,6.478
1642260637211,4,2,2.183,5.791
1642260637211,5,2,2.65,6.477
1642260637262,4,2,2.183,5.791
1642260637262,5,2,2.638,6.478
1642260637311,4,2,2.183,5.791
1642260637311,5,2,2.632,6.478
1642260637369,4,2,2.183,5.791
1642260637369,5,2,2.619,6.477
1642260637430,4,2,2.183,5.791
1642260637430,5,2,2.613,6.477
1642260637480,4,2,2.183,5.791
1642260637480,5,2,2.602,6.477
1642260637528,4,2,2.183,5.791
1642260637528,5,2,2.59,6.478
1642260637592,4,2,2.183,5.791
1642260637592,5,2,2.576,6.477
1642260637653,4,2,2.183,5.791
1642260637653,5,2,2.569,6.477
1642260637716,4,2,2.183,5.791
1642260637716,5,2,2.555,6.476
1642260637787,4,2,2.183,5.791
1642260637787,5,2,2.541,6.475
1642260637849,4,2,2.183,5.791
1642260637849,5,2,2.527,6.474
1642260637898,4,2,2.183,5.791
1642260637898,5,2,2.515,6.474
1642260637951,4,2,2.183,5.791
1642260637951,5,2,2.502,6.475
1642260638004,4,2,2.183,5.791
1642260638004,5,2,2.495,6.474
1642260638062,4,2,2.183,5.791
1642260638062,5,2,2.483,6.474
1642260638116,4,2,2.183,5.791
1642260638116,5,2,2.476,6.474
1642260638174,4,2,2.183,5.791
1642260638174,5,2,2.462,6.474
1642260638232,4,2,2.183,5.791
1642260638232,5,2,2.449,6.475
1642260638290,4,2,2.183,5.791
1642260638290,5,2,2.442,6.474
1642260638348,4,2,2.183,5.791
1642260638348,5,2,2.429,6.473
1642260638404,4,2,2.183,5.791
1642260638404,5,2,2.418,6.472
1642260638462,4,2,2.183,5.791
1642260638462,5,2,2.407,6.472
1642260638516,4,2,2.183,5.791
1642260638516,5,2,2.402,6.471
1642260638569,4,2,2.183,5.791
1642260638569,5,2,2.39,6.471
1642260638627,4,2,2.183,5.791
1642260638627,5,2,2.378,6.471
1642260638682,4,2,2.183,5.791
1642260638682,5,2,2.37,6.47
1642260638738,4,2,2.183,5.791
1642260638738,5,2,2.356,6.471
1642260638792,4,2,2.183,5.791
1642260638792,5,2,2.348,6.47
1642260638847,4,2,2.183,5.791
1642260638847,5,2,2.333,6.47
1642260638902,4,2,2.183,5.791
1642260638902,5,2,2.32,6.471
1642260638953,4,2,2.183,5.791
1642260638953,5,2,2.307,6.471
1642260639015,4,2,2.183,5.791
1642260639015,5,2,2.299,6.471
1642260639076,4,2,2.183,5.791
1642260639076,5,2,2.286,6.471
1642260639138,4,2,2.183,5.791
1642260639138,5,2,2.273,6.47
1642260639186,4,2,2.183,5.791
1642260639186,5,2,2.266,6.47
1642260639254,4,2,2.183,5.791
1642260639254,5,2,2.252,6.469
1642260639306,4,2,2.183,5.791
1642260639306,5,2,2.238,6.47
1642260639357,4,2,2.183,5.791
1642260639357,5,2,2.225,6.47
1642260639405,4,2,2.183,5.791
1642260639405,5,2,2.218,6.47
1642260639466,4,2,2.183,5.791
1642260639466,5,2,2.204,6.47
1642260639515,4,2,2.183,5.791
1642260639515,5,2,2.198,6.47
1642260639582,4,2,2.183,5.791
1642260639582,5,2,2.186,6.47
1642260639630,4,2,2.183,5.791
1642260639630,5,2,2.174,6.47
1642260639698,4,2,2.183,5.791
1642260639698,5,2,2.162,6.47
1642260639755,4,2,2.183,5.791
1642260639755,5,2,2.156,6.47
1642260639815,4,2,2.183,5.791
1642260639815,5,2,2.144,6.469
1642260639880,4,2,2.183,5.791
1642260639880,5,2,2.132,6.469
1642260639950,4,2,2.183,5.791
1642260639950,5,2,2.118,6.468
1642260639995,4,2,2.183,5.791
1642260639995,5,2,2.103,6.468
1642260640052,4,2,2.183,5.791
1642260640052,5,2,2.089,6.468
1642260640115,4,2,2.183,5.791
1642260640115,5,2,2.083,6.468
1642260640171,4,2,2.183,5.791
1642260640171,5,2,2.071,6.468
1642260640234,4,2,2.183,5.791
1642260640234,5,2,2.064,6.468
1642260640296,4,2,2.183,5.791
1642260640296,5,2,2.052,6.468
1642260640352,4,2,2.183,5.791
1642260640352,5,2,2.039,6.468
1642260640395,4,2,2.183,5.791
1642260640395,5,2,2.025,6.468
1642260640458,4,2,2.183,5.791
1642260640458,5,2,2.012,6.468
1642260640512,4,2,2.183,5.791
1642260640512,5,2,2.006,6.468
1642260640574,4,2,2.183,5.791
1642260640574,5,2,1.993,6.467
1642260640636,4,2,2.183,5.791
1642260640636,5,2,1.988,6.467
1642260640700,4,2,2.183,5.791
1642260640700,5,2,1.976,6.467
1642260640756,4,2,2.183,5.791
1642260640756,5,2,1.964,6.466
1642260640819,4,2,2.183,5.791
1642260640819,5,2,1.951,6.466
1642260640880,4,2,2.183,5.791
1642260640880,5,2,1.935,6.466
1642260640941,4,2,2.183,5.791
1642260640941,5,2,1.921,6.466
1642260640997,4,2,2.183,5.791
1642260640997,5,2,1.905,6.467
1642260641050,4,2,2.183,5.791
1642260641050,5,2,1.899,6.466
1642260641096,4,2,2.183,5.791
1642260641096,5,2,1.886,6.466
1642260641135,4,2,2.183,5.791
1642260641135,5,2,1.872,6.466
1642260641191,4,2,2.183,5.791
1642260641191,5,2,1.865,6.465
1642260641247,4,2,2.183,5.791
1642260641247,5,2,1.857,6.466
1642260641296,4,2,2.183,5.791
1642260641296,5,2,1.844,6.465
1642260641347,4,2,2.183,5.791
1642260641347,5,2,1.838,6.465
1642260641398,4,2,2.183,5.791
