latency
0.3012173890001577
0.2749009849999311
0.2948264750000362
0.2731281029998627
0.255182934000004
0.2339736249998623
0.35769918800019695
0.3324839110000539
0.33236929700001383
0.2456032420000156
0.24449327000002086
0.26574910499994076
0.31584165599997505
0.4543690789998891
0.34270219199993335
0.3434299900000042
0.41543855200006874
0.37293369700000767
0.43499924399998235
0.5292007350001313
0.3181389080000372
0.577199599000096
0.3182340710000062
0.42867346699995323
0.46646541600011915
0.38386019199992916
0.5050208379998367
0.30310633099998086
0.5305572439999651
0.281455889000199
0.3113387480000256
0.28689846500014937
0.32003646400016805
0.2620156819998556
0.3037828999999874
0.2978242130000126
0.2769430040000316
0.38141331099996023
0.5114980500000001
0.2731260089999523
0.4022325880000608
0.36735037400012516
0.3990308610000284
0.28671004900002117
0.2847349480000503
0.28183169299995825
0.40268184499996096
0.4035625739998068
0.318849020000016
0.31208291500001906
0.21363190799979748
0.24709218900011365
0.24707563999982085
0.3612906830001066
0.22349418699991475
0.2639751960000467
0.23069409300001098
0.304605249999895
0.2454482379998808
0.2434672330000467
0.25100924500020483
0.33938457199997174
0.31949353599998176
0.2441297249999934
0.2449364480000895
0.2135162020001644
0.3339326609998352
0.23442912800010163
0.23869257400019706
0.24110137900015616
0.3138920040000812
0.35775049800008674
0.24842118100013977
0.24444034300017847
0.24591660099986257
0.347794353999916
0.419691518000036
0.3602837119999549
0.3033659650000118
0.45364777399981904
0.3402390100000048
0.3285915379999551
0.31366711900000155
0.2198522270000467
0.22725453199996082
0.2510365239998009
0.33923688600020796
0.24154562099988652
0.25964642300004925
0.24571494900010293
0.25535021599989705
0.23114750400009143
0.2442387610001333
0.23930572100016434
0.36325145899991185
0.37250949500003117
0.24784583800010296
0.23195073500005492
0.2520408700002008
0.34330792099990504
0.4454685349999181
0.3636818279999261
0.31446058400001675
0.4521272389999922
0.33610052599988194
0.32415557700005593
0.34803180800008704
0.2229306419999375
0.27776462600013474
0.4084587210002155
0.37142820500002927
0.43302542700007507
0.43488148500000534
0.4390375269999822
0.35934364399986407
0.4611658730000272
0.3924335340000198
0.42577268400009416
0.3835974300000089
0.31681745199989564
0.3322452729998986
0.26285403099996074
0.28694628100015507
0.28579371999990144
0.30055613500007894
0.28265192200001366
0.3758326439999564
0.35039665499994044
0.30112571899985596
0.27188461400010056
0.29111773199997515
0.4220648790001178
0.3894951439999659
0.368993615
0.2620855
0.273038723
0.270719624
0.314479438
0.318124356
0.231860371
0.399047195
0.396598299
0.460354562
0.392204485
0.370550903
0.300611141
0.314034756
0.286448829
0.389536151
0.372016267
0.306812182
0.295997029
0.281931805
0.402687423
0.396651638
0.381757314
0.274161953
0.302452506
0.310894963
0.292713087
0.295186729
0.264930994
0.250175495
0.378986866
0.29261304
0.291629797
0.244000441
0.39060533
0.409494705
0.382712714
0.253996259
0.236968012
0.280270599
0.365344784
0.259060668
0.268087377
0.264721669
