time,tag,camera,x,y
1639758503.896,5,2,2.92,6.445
1639758503.956,4,2,2.221,6.336
1639758503.956,5,2,2.92,6.445
1639758504.012,4,2,2.222,6.351
1639758504.012,5,2,2.921,6.445
1639758504.062,4,2,2.222,6.369
1639758504.062,5,2,2.921,6.445
1639758504.112,4,2,2.222,6.376
1639758504.112,5,2,2.92,6.445
1639758504.159,4,2,2.222,6.394
1639758504.159,5,2,2.92,6.445
1639758504.22,4,2,2.222,6.402
1639758504.22,5,2,2.921,6.445
1639758504.274,4,2,2.223,6.42
1639758504.274,5,2,2.92,6.445
1639758504.324,4,2,2.224,6.436
1639758504.324,5,2,2.921,6.445
1639758504.373,4,2,2.223,6.444
1639758504.373,5,2,2.92,6.445
1639758504.422,4,2,2.223,6.462
1639758504.422,5,2,2.92,6.445
1639758504.477,4,2,2.223,6.47
1639758504.477,5,2,2.921,6.445
1639758504.541,4,2,2.223,6.488
1639758504.541,5,2,2.92,6.445
1639758504.594,4,2,2.223,6.496
1639758504.594,5,2,2.921,6.445
1639758504.643,4,2,2.224,6.514
1639758504.643,5,2,2.92,6.445
1639758504.691,4,2,2.224,6.53
1639758504.691,5,2,2.92,6.445
1639758504.747,4,2,2.224,6.539
1639758504.747,5,2,2.921,6.445
1639758504.805,4,2,2.224,6.556
1639758504.805,5,2,2.921,6.445
1639758504.854,4,2,2.224,6.573
1639758504.854,5,2,2.92,6.445
1639758504.907,4,2,2.223,6.581
1639758504.907,5,2,2.921,6.445
1639758504.962,4,2,2.223,6.597
1639758504.962,5,2,2.92,6.445
1639758505.02,4,2,2.223,6.604
1639758505.02,5,2,2.921,6.445
1639758505.078,4,2,2.223,6.62
1639758505.078,5,2,2.921,6.445
1639758505.127,4,2,2.223,6.636
1639758505.127,5,2,2.921,6.445
1639758505.178,4,2,2.224,6.646
1639758505.178,5,2,2.92,6.445
1639758505.236,4,2,2.224,6.663
1639758505.236,5,2,2.92,6.445
1639758505.294,4,2,2.225,6.672
1639758505.294,5,2,2.921,6.445
1639758505.351,4,2,2.225,6.691
1639758505.351,5,2,2.92,6.445
1639758505.402,4,2,2.225,6.707
1639758505.402,5,2,2.921,6.445
1639758505.471,4,2,2.225,6.725
1639758505.471,5,2,2.921,6.445
1639758505.525,4,2,2.225,6.733
1639758505.525,5,2,2.921,6.445
1639758505.579,4,2,2.225,6.75
1639758505.579,5,2,2.92,6.445
1639758505.628,4,2,2.225,6.765
1639758505.628,5,2,2.92,6.445
1639758505.677,4,2,2.225,6.773
1639758505.677,5,2,2.92,6.445
1639758505.739,4,2,2.226,6.788
1639758505.739,5,2,2.92,6.445
1639758505.789,4,2,2.225,6.796
1639758505.789,5,2,2.92,6.445
1639758505.84,4,2,2.226,6.813
1639758505.84,5,2,2.92,6.445
1639758505.89,4,2,2.226,6.83
1639758505.89,5,2,2.92,6.445
1639758505.942,4,2,2.226,6.837
1639758505.942,5,2,2.92,6.445
1639758506.003,4,2,2.226,6.856
1639758506.003,5,2,2.92,6.445
1639758506.052,4,2,2.227,6.864
1639758506.052,5,2,2.92,6.445
1639758506.109,4,2,2.226,6.88
1639758506.109,5,2,2.92,6.445
1639758506.165,4,2,2.226,6.896
1639758506.165,5,2,2.92,6.445
1639758506.209,4,2,2.226,6.905
1639758506.209,5,2,2.92,6.445
1639758506.278,4,2,2.227,6.922
1639758506.278,5,2,2.92,6.445
1639758506.326,4,2,2.227,6.93
1639758506.326,5,2,2.92,6.445
1639758506.343,4,1,2.209,6.972
1639758506.378,4,2,2.227,6.948
1639758506.378,5,2,2.92,6.445
1639758506.387,4,1,2.208,6.981
1639758506.428,4,2,2.226,6.964
1639758506.428,5,2,2.921,6.445
1639758506.439,4,1,2.209,6.989
1639758506.473,4,2,2.227,6.974
1639758506.473,5,2,2.921,6.445
1639758506.483,4,1,2.209,7.006
1639758506.528,4,1,2.209,7.015
1639758506.522,4,2,2.226,6.99
1639758506.522,5,2,2.921,6.445
1639758506.582,5,2,2.921,6.445
1639758506.573,4,1,2.209,7.024
1639758506.623,4,1,2.208,7.04
1639758506.622,5,2,2.92,6.445
1639758506.669,4,1,2.208,7.048
1639758506.678,5,2,2.92,6.445
1639758506.713,4,1,2.207,7.064
1639758506.73,5,2,2.92,6.445
1639758506.756,4,1,2.208,7.072
1639758506.779,5,2,2.921,6.445
1639758506.801,4,1,2.207,7.08
1639758506.834,5,2,2.921,6.445
1639758506.852,4,1,2.208,7.095
1639758506.886,5,2,2.92,6.445
1639758506.896,4,1,2.208,7.105
1639758506.939,4,1,2.208,7.114
1639758506.934,5,2,2.921,6.445
1639758506.982,4,1,2.208,7.132
1639758506.993,5,2,2.92,6.445
1639758507.034,4,1,2.209,7.141
1639758507.047,5,2,2.921,6.445
1639758507.078,4,1,2.209,7.151
1639758507.095,5,2,2.921,6.445
1639758507.122,4,1,2.208,7.168
1639758507.143,5,2,2.921,6.445
1639758507.166,4,1,2.208,7.177
1639758507.196,5,2,2.921,6.445
1639758507.211,4,1,2.209,7.194
1639758507.247,5,2,2.92,6.445
1639758507.261,4,1,2.208,7.203
1639758507.305,4,1,2.208,7.212
1639758507.296,5,2,2.921,6.445
1639758507.348,4,1,2.209,7.228
1639758507.36,5,2,2.921,6.445
1639758507.391,4,1,2.209,7.236
1639758507.41,5,2,2.921,6.445
1639758507.435,4,1,2.21,7.244
1639758507.459,5,2,2.921,6.445
1639758507.479,4,1,2.209,7.261
1639758507.508,5,2,2.921,6.445
1639758507.53,4,1,2.21,7.268
1639758507.559,5,2,2.921,6.445
1639758507.574,4,1,2.21,7.277
1639758507.617,4,1,2.21,7.295
1639758507.607,5,2,2.921,6.445
1639758507.66,4,1,2.21,7.303
1639758507.669,5,2,2.92,6.445
