time,tag,camera,x,y
1639758779.21,4,0,2.202,4.884
1639758779.273,4,2,2.228,4.841
1639758779.273,5,2,3.821,6.488
1639758779.302,4,0,2.202,4.884
1639758779.325,4,2,2.228,4.841
1639758779.325,5,2,3.821,6.488
1639758779.358,4,0,2.202,4.884
1639758779.386,4,2,2.228,4.841
1639758779.386,5,2,3.821,6.488
1639758779.416,4,0,2.202,4.884
1639758779.437,4,2,2.228,4.841
1639758779.437,5,2,3.821,6.488
1639758779.489,4,2,2.228,4.841
1639758779.489,5,2,3.821,6.488
1639758779.474,4,0,2.202,4.884
1639758779.531,4,0,2.202,4.884
1639758779.529,4,2,2.228,4.841
1639758779.529,5,2,3.821,6.488
1639758779.58,4,0,2.202,4.884
1639758779.597,4,2,2.228,4.841
1639758779.597,5,2,3.821,6.488
1639758779.63,4,0,2.202,4.884
1639758779.652,4,2,2.228,4.841
1639758779.652,5,2,3.821,6.488
1639758779.683,4,0,2.202,4.889
1639758779.706,4,2,2.228,4.85
1639758779.706,5,2,3.817,6.488
1639758779.735,4,0,2.202,4.901
1639758779.76,4,2,2.227,4.864
1639758779.76,5,2,3.805,6.488
1639758779.786,4,0,2.202,4.908
1639758779.82,4,2,2.227,4.872
1639758779.82,5,2,3.796,6.488
1639758779.852,4,0,2.202,4.926
1639758779.882,4,2,2.228,4.89
1639758779.882,5,2,3.779,6.487
1639758779.926,4,2,2.227,4.906
1639758779.926,5,2,3.763,6.486
1639758779.975,4,2,2.227,4.922
1639758779.975,5,2,3.748,6.486
1639758780.029,4,2,2.227,4.929
1639758780.029,5,2,3.741,6.487
1639758780.076,4,2,2.228,4.938
1639758780.076,5,2,3.732,6.486
1639758780.129,4,2,2.228,4.954
1639758780.129,5,2,3.716,6.486
1639758780.178,4,2,2.228,4.963
1639758780.178,5,2,3.707,6.485
1639758780.225,4,2,2.227,4.979
1639758780.225,5,2,3.691,6.484
1639758780.276,4,2,2.228,4.996
1639758780.276,5,2,3.677,6.484
1639758780.322,4,2,2.227,5.004
1639758780.322,5,2,3.67,6.484
1639758780.37,4,2,2.227,5.012
1639758780.37,5,2,3.661,6.483
1639758780.421,4,2,2.227,5.03
1639758780.421,5,2,3.645,6.483
1639758780.47,4,2,2.227,5.039
1639758780.47,5,2,3.637,6.483
1639758780.526,4,2,2.227,5.056
1639758780.526,5,2,3.62,6.482
1639758780.574,4,2,2.226,5.065
1639758780.574,5,2,3.613,6.482
1639758780.628,4,2,2.226,5.081
1639758780.628,5,2,3.596,6.481
1639758780.682,4,2,2.226,5.09
1639758780.682,5,2,3.586,6.48
1639758780.729,4,2,2.225,5.107
1639758780.729,5,2,3.569,6.478
1639758780.783,4,2,2.226,5.125
1639758780.783,5,2,3.553,6.478
1639758780.829,4,2,2.226,5.134
1639758780.829,5,2,3.548,6.478
1639758780.882,4,2,2.225,5.151
1639758780.882,5,2,3.533,6.478
1639758780.928,4,2,2.225,5.161
1639758780.928,5,2,3.525,6.478
1639758780.974,4,2,2.225,5.177
1639758780.974,5,2,3.509,6.478
1639758781.028,4,2,2.224,5.186
1639758781.028,5,2,3.501,6.478
1639758781.075,4,2,2.224,5.194
1639758781.075,5,2,3.493,6.477
1639758781.128,4,2,2.223,5.209
1639758781.128,5,2,3.478,6.477
1639758781.175,4,2,2.223,5.218
1639758781.175,5,2,3.47,6.477
1639758781.221,4,2,2.223,5.233
1639758781.221,5,2,3.455,6.477
1639758781.274,4,2,2.223,5.243
1639758781.274,5,2,3.447,6.477
1639758781.32,4,2,2.223,5.26
1639758781.32,5,2,3.432,6.476
1639758781.368,4,2,2.223,5.27
1639758781.368,5,2,3.423,6.476
1639758781.42,4,2,2.223,5.289
1639758781.42,5,2,3.405,6.476
1639758781.464,4,2,2.222,5.298
1639758781.464,5,2,3.397,6.476
1639758781.521,4,2,2.222,5.315
1639758781.521,5,2,3.378,6.475
1639758781.567,4,2,2.221,5.324
1639758781.567,5,2,3.37,6.474
1639758781.614,4,2,2.222,5.339
1639758781.614,5,2,3.354,6.474
1639758781.67,4,2,2.222,5.347
1639758781.67,5,2,3.346,6.474
1639758781.717,4,2,2.221,5.362
1639758781.717,5,2,3.331,6.473
1639758781.771,4,2,2.221,5.371
1639758781.771,5,2,3.323,6.473
1639758781.817,4,2,2.222,5.386
1639758781.817,5,2,3.308,6.472
1639758781.864,4,2,2.222,5.395
1639758781.864,5,2,3.298,6.472
1639758781.917,4,2,2.222,5.411
1639758781.917,5,2,3.282,6.471
1639758781.962,4,2,2.221,5.42
1639758781.962,5,2,3.274,6.472
1639758782.008,4,2,2.221,5.435
1639758782.008,5,2,3.258,6.471
1639758782.063,4,2,2.221,5.444
1639758782.063,5,2,3.25,6.47
1639758782.11,4,2,2.221,5.453
1639758782.11,5,2,3.241,6.471
1639758782.157,4,2,2.221,5.47
1639758782.157,5,2,3.225,6.47
1639758782.211,4,2,2.22,5.487
1639758782.211,5,2,3.208,6.47
1639758782.258,4,2,2.22,5.495
1639758782.258,5,2,3.2,6.469
1639758782.311,4,2,2.219,5.512
1639758782.311,5,2,3.183,6.468
1639758782.357,4,2,2.22,5.519
1639758782.357,5,2,3.174,6.467
1639758782.404,4,2,2.219,5.537
1639758782.404,5,2,3.156,6.466
1639758782.457,4,2,2.219,5.545
1639758782.457,5,2,3.147,6.464
1639758782.503,4,2,2.219,5.554
1639758782.503,5,2,3.139,6.465
1639758782.557,4,2,2.219,5.571
1639758782.557,5,2,3.124,6.465
1639758782.605,4,2,2.218,5.579
1639758782.605,5,2,3.118,6.464
1639758782.653,4,2,2.219,5.598
1639758782.653,5,2,3.103,6.464
1639758782.706,4,2,2.218,5.605
1639758782.706,5,2,3.095,6.464
1639758782.754,4,2,2.217,5.622
1639758782.754,5,2,3.079,6.464
1639758782.807,4,2,2.217,5.629
1639758782.807,5,2,3.071,6.464
1639758782.852,4,2,2.216,5.645
1639758782.852,5,2,3.056,6.464
1639758782.897,4,2,2.216,5.653
1639758782.897,5,2,3.048,6.463
1639758782.952,4,2,2.215,5.669
1639758782.952,5,2,3.033,6.463
1639758782.999,4,2,2.215,5.677
1639758782.999,5,2,3.026,6.463
1639758783.045,4,2,2.215,5.694
1639758783.045,5,2,3.009,6.461
1639758783.099,4,2,2.215,5.703
1639758783.099,5,2,3.001,6.461
1639758783.146,4,2,2.215,5.722
1639758783.146,5,2,2.984,6.461
1639758783.2,4,2,2.214,5.731
1639758783.2,5,2,2.974,6.461
1639758783.247,4,2,2.213,5.748
1639758783.247,5,2,2.957,6.46
1639758783.295,4,2,2.213,5.756
1639758783.295,5,2,2.948,6.46
1639758783.348,4,2,2.213,5.773
1639758783.348,5,2,2.931,6.459
1639758783.393,4,2,2.213,5.781
1639758783.393,5,2,2.924,6.458
1639758783.439,4,2,2.212,5.797
1639758783.439,5,2,2.907,6.459
1639758783.493,4,2,2.213,5.804
1639758783.493,5,2,2.903,6.459
1639758783.54,4,2,2.212,5.812
1639758783.54,5,2,2.906,6.459
1639758783.594,4,2,2.212,5.828
1639758783.594,5,2,2.909,6.458
1639758783.642,4,2,2.213,5.836
1639758783.642,5,2,2.908,6.458
1639758783.689,4,2,2.212,5.853
1639758783.689,5,2,2.907,6.458
1639758783.744,4,2,2.212,5.87
1639758783.744,5,2,2.908,6.458
1639758783.791,4,2,2.211,5.878
1639758783.791,5,2,2.908,6.458
1639758783.844,4,2,2.211,5.895
1639758783.844,5,2,2.908,6.458
1639758783.89,4,2,2.211,5.903
1639758783.89,5,2,2.908,6.458
1639758783.936,4,2,2.21,5.92
1639758783.936,5,2,2.908,6.458
1639758783.99,4,2,2.21,5.929
1639758783.99,5,2,2.908,6.458
1639758784.036,4,2,2.211,5.937
1639758784.036,5,2,2.908,6.458
1639758784.083,4,2,2.209,5.954
1639758784.083,5,2,2.908,6.458
1639758784.138,4,2,2.209,5.962
1639758784.138,5,2,2.908,6.458
1639758784.184,4,2,2.209,5.979
1639758784.184,5,2,2.908,6.458
1639758784.237,4,2,2.209,5.987
1639758784.237,5,2,2.908,6.458
1639758784.282,4,2,2.209,6.004
1639758784.282,5,2,2.908,6.458
1639758784.329,4,2,2.209,6.013
1639758784.329,5,2,2.908,6.458
1639758784.381,4,2,2.209,6.03
1639758784.381,5,2,2.908,6.458
1639758784.426,4,2,2.209,6.039
1639758784.426,5,2,2.908,6.458
1639758784.472,4,2,2.208,6.055
1639758784.472,5,2,2.908,6.458
1639758784.526,4,2,2.208,6.063
1639758784.526,5,2,2.908,6.458
1639758784.573,4,2,2.208,6.071
1639758784.573,5,2,2.908,6.458
1639758784.621,4,2,2.206,6.086
1639758784.621,5,2,2.908,6.458
1639758784.674,4,2,2.206,6.101
1639758784.674,5,2,2.908,6.458
1639758784.721,4,2,2.206,6.109
1639758784.721,5,2,2.908,6.458
1639758784.775,4,2,2.206,6.126
1639758784.775,5,2,2.908,6.458
1639758784.821,4,2,2.207,6.135
