time,tag,camera,x,y
1639758895.452,4,2,2.158,6.937
1639758895.452,5,2,2.913,6.475
1639758895.509,4,1,2.139,6.961
1639758895.542,4,1,2.139,6.961
1639758895.517,4,2,2.158,6.937
1639758895.517,5,2,2.913,6.475
1639758895.579,4,1,2.139,6.962
1639758895.59,4,2,2.158,6.937
1639758895.59,5,2,2.913,6.475
1639758895.612,4,1,2.139,6.961
1639758895.649,4,1,2.139,6.961
1639758895.639,4,2,2.158,6.937
1639758895.639,5,2,2.913,6.475
1639758895.685,4,1,2.139,6.961
1639758895.695,4,2,2.158,6.937
1639758895.695,5,2,2.913,6.475
1639758895.721,4,1,2.139,6.961
1639758895.756,4,1,2.139,6.961
1639758895.746,4,2,2.158,6.937
1639758895.746,5,2,2.913,6.475
1639758895.791,4,1,2.139,6.961
1639758895.802,4,2,2.158,6.937
1639758895.802,5,2,2.913,6.475
1639758895.83,4,1,2.139,6.961
1639758895.85,4,2,2.158,6.937
1639758895.85,5,2,2.913,6.475
1639758895.869,4,1,2.139,6.961
1639758895.903,4,1,2.139,6.962
1639758895.9,4,2,2.158,6.937
1639758895.9,5,2,2.913,6.475
1639758895.942,4,1,2.139,6.961
1639758895.977,4,1,2.139,6.961
1639758895.972,4,2,2.158,6.937
1639758895.972,5,2,2.913,6.475
1639758896.015,4,1,2.139,6.961
1639758896.037,4,2,2.158,6.937
1639758896.037,5,2,2.913,6.475
1639758896.052,4,1,2.139,6.961
1639758896.087,4,1,2.139,6.961
1639758896.086,4,2,2.158,6.937
1639758896.086,5,2,2.913,6.475
1639758896.127,4,1,2.139,6.961
1639758896.142,4,2,2.158,6.937
1639758896.142,5,2,2.913,6.475
1639758896.162,4,1,2.139,6.962
1639758896.199,4,1,2.139,6.961
1639758896.195,4,2,2.158,6.937
1639758896.195,5,2,2.913,6.475
1639758896.233,4,1,2.139,6.961
1639758896.254,4,2,2.158,6.937
1639758896.254,5,2,2.913,6.475
1639758896.272,4,1,2.139,6.961
1639758896.311,4,1,2.139,6.961
1639758896.304,4,2,2.158,6.937
1639758896.304,5,2,2.913,6.475
1639758896.347,4,1,2.139,6.961
1639758896.365,4,2,2.158,6.937
1639758896.365,5,2,2.913,6.475
1639758896.385,4,1,2.139,6.961
1639758896.425,4,1,2.139,6.962
1639758896.422,4,2,2.158,6.937
1639758896.422,5,2,2.913,6.475
1639758896.459,4,1,2.139,6.961
1639758896.499,4,1,2.139,6.961
1639758896.482,4,2,2.158,6.937
1639758896.482,5,2,2.913,6.475
1639758896.533,4,1,2.139,6.961
1639758896.543,4,2,2.158,6.937
1639758896.543,5,2,2.913,6.475
1639758896.57,4,1,2.139,6.961
1639758896.604,4,1,2.139,6.961
1639758896.595,4,2,2.158,6.937
1639758896.595,5,2,2.913,6.475
1639758896.642,4,1,2.139,6.961
1639758896.645,4,2,2.158,6.937
1639758896.645,5,2,2.913,6.475
1639758896.677,4,1,2.139,6.961
1639758896.701,4,2,2.158,6.937
1639758896.701,5,2,2.913,6.475
1639758896.714,4,1,2.139,6.961
1639758896.75,4,1,2.139,6.962
1639758896.748,4,2,2.158,6.937
1639758896.748,5,2,2.913,6.475
1639758896.785,4,1,2.139,6.961
1639758896.82,4,1,2.139,6.961
1639758896.809,4,2,2.158,6.937
1639758896.809,5,2,2.913,6.475
1639758896.856,4,1,2.139,6.962
1639758896.864,4,2,2.158,6.937
1639758896.864,5,2,2.913,6.475
1639758896.893,4,1,2.139,6.961
1639758896.91,4,2,2.158,6.937
1639758896.91,5,2,2.913,6.475
1639758896.929,4,1,2.139,6.962
1639758896.963,4,1,2.139,6.961
1639758896.958,4,2,2.158,6.937
1639758896.958,5,2,2.913,6.475
1639758897.002,4,1,2.139,6.961
1639758897.01,4,2,2.158,6.937
1639758897.01,5,2,2.913,6.475
1639758897.035,4,1,2.139,6.962
1639758897.072,4,1,2.139,6.961
1639758897.058,4,2,2.158,6.937
1639758897.058,5,2,2.913,6.475
1639758897.105,4,1,2.139,6.961
1639758897.105,4,2,2.158,6.937
1639758897.105,5,2,2.913,6.475
1639758897.142,4,1,2.139,6.961
1639758897.159,4,2,2.158,6.937
1639758897.159,5,2,2.913,6.475
1639758897.175,4,1,2.139,6.961
1639758897.21,4,1,2.139,6.962
1639758897.205,4,2,2.158,6.937
1639758897.205,5,2,2.913,6.475
1639758897.243,4,1,2.139,6.961
1639758897.258,4,2,2.158,6.937
1639758897.258,5,2,2.913,6.475
1639758897.278,4,1,2.139,6.961
1639758897.316,4,1,2.139,6.961
1639758897.305,4,2,2.158,6.937
1639758897.305,5,2,2.913,6.475
1639758897.348,4,1,2.139,6.961
1639758897.358,4,2,2.158,6.937
1639758897.358,5,2,2.913,6.475
1639758897.385,4,1,2.139,6.962
1639758897.405,4,2,2.158,6.937
1639758897.405,5,2,2.913,6.475
1639758897.419,4,1,2.139,6.961
1639758897.457,4,1,2.139,6.961
1639758897.452,4,2,2.158,6.937
1639758897.452,5,2,2.913,6.475
1639758897.49,4,1,2.139,6.961
1639758897.505,4,2,2.158,6.937
1639758897.505,5,2,2.913,6.475
1639758897.529,4,1,2.139,6.962
1639758897.562,4,1,2.139,6.961
1639758897.553,4,2,2.158,6.937
1639758897.553,5,2,2.913,6.475
1639758897.599,4,1,2.139,6.961
1639758897.606,4,2,2.158,6.937
1639758897.606,5,2,2.913,6.475
1639758897.633,4,1,2.139,6.961
1639758897.654,4,2,2.158,6.937
1639758897.654,5,2,2.913,6.475
1639758897.669,4,1,2.139,6.961
1639758897.704,4,1,2.139,6.961
1639758897.701,4,2,2.158,6.937
1639758897.701,5,2,2.913,6.475
1639758897.74,4,1,2.139,6.961
1639758897.755,4,2,2.158,6.937
1639758897.755,5,2,2.913,6.475
1639758897.775,4,1,2.139,6.961
1639758897.809,4,2,2.158,6.937
1639758897.809,5,2,2.913,6.475
1639758897.811,4,1,2.139,6.962
1639758897.849,4,1,2.139,6.961
1639758897.849,4,2,2.158,6.937
1639758897.849,5,2,2.913,6.475
1639758897.888,4,1,2.139,6.961
1639758897.892,4,2,2.158,6.937
1639758897.892,5,2,2.913,6.475
1639758897.925,4,1,2.139,6.961
1639758897.933,4,2,2.158,6.937
1639758897.933,5,2,2.913,6.475
1639758897.962,4,1,2.139,6.961
1639758897.976,4,2,2.158,6.937
1639758897.976,5,2,2.913,6.475
1639758897.999,4,1,2.139,6.961
1639758898.01,4,2,2.158,6.937
1639758898.01,5,2,2.913,6.475
1639758898.036,4,1,2.139,6.961
1639758898.051,4,2,2.158,6.937
1639758898.051,5,2,2.913,6.475
1639758898.074,4,1,2.139,6.961
1639758898.093,4,2,2.158,6.937
1639758898.093,5,2,2.913,6.475
1639758898.109,4,1,2.139,6.961
1639758898.145,4,1,2.139,6.961
1639758898.128,4,2,2.158,6.937
1639758898.128,5,2,2.913,6.475
1639758898.18,4,1,2.139,6.962
1639758898.215,4,1,2.139,6.961
1639758898.194,4,2,2.158,6.937
1639758898.194,5,2,2.913,6.475
1639758898.248,4,1,2.139,6.961
1639758898.252,4,2,2.158,6.937
1639758898.252,5,2,2.913,6.475
1639758898.286,4,1,2.139,6.961
1639758898.292,4,2,2.158,6.937
1639758898.292,5,2,2.913,6.475
1639758898.322,4,1,2.139,6.961
1639758898.33,4,2,2.158,6.937
1639758898.33,5,2,2.913,6.475
1639758898.359,4,1,2.139,6.961
1639758898.372,4,2,2.158,6.937
1639758898.372,5,2,2.913,6.475
1639758898.396,4,1,2.139,6.961
1639758898.413,4,2,2.158,6.937
1639758898.413,5,2,2.913,6.475
1639758898.432,4,1,2.139,6.961
1639758898.448,4,2,2.158,6.937
1639758898.448,5,2,2.913,6.475
1639758898.468,4,1,2.139,6.961
1639758898.491,4,2,2.158,6.937
1639758898.491,5,2,2.913,6.475
1639758898.505,4,1,2.139,6.961
1639758898.532,4,2,2.158,6.937
1639758898.532,5,2,2.913,6.475
1639758898.541,4,1,2.139,6.962
1639758898.566,4,2,2.158,6.937
1639758898.566,5,2,2.913,6.475
1639758898.579,4,1,2.139,6.962
1639758898.609,4,2,2.158,6.937
1639758898.609,5,2,2.913,6.475
1639758898.616,4,1,2.139,6.962
1639758898.654,4,1,2.139,6.962
1639758898.651,4,2,2.158,6.937
1639758898.651,5,2,2.913,6.475
1639758898.692,4,1,2.139,6.962
1639758898.694,4,2,2.158,6.937
1639758898.694,5,2,2.913,6.475
1639758898.729,4,1,2.139,6.962
1639758898.735,4,2,2.158,6.937
1639758898.735,5,2,2.913,6.475
1639758898.768,4,1,2.139,6.961
1639758898.772,4,2,2.158,6.937
1639758898.772,5,2,2.913,6.475
1639758898.805,4,1,2.139,6.961
1639758898.814,4,2,2.158,6.937
1639758898.814,5,2,2.913,6.475
