time,x,y,theta,speed,mti,mte,dti,dte
41-52-008007,944,4504,-1.103959083557129,0.0,,,,
41-52-018234,944,4504,-1.103959083557129,0.0,,,,
41-52-029421,944,4504,-1.103959083557129,0.0,,,,
41-52-038810,944,4504,-1.103959083557129,0.0,,,,
41-52-047529,944,4504,-1.103959083557129,0.0,,,,
41-52-057794,944,4504,-1.1034798622131348,0.0,,,,
41-52-066958,944,4504,-1.1034798622131348,0.0,,,,
41-52-077317,944,4504,-1.1034798622131348,0.0,,,,
41-52-086796,944,4504,-1.1034798622131348,0.0,,,,
41-52-098601,944,4504,-1.1034798622131348,0.0,,,,
41-52-109612,944,4504,-1.1034798622131348,0.0,,,,
41-52-118998,944,4504,-1.1034798622131348,0.0,,,,
41-52-129838,944,4504,-1.1034798622131348,0.0,,,,
41-52-140359,944,4504,-1.1034798622131348,0.0,,,,
41-52-150789,944,4504,-1.1034798622131348,0.0,,,,
41-52-160808,944,4504,-1.1036005020141602,0.0,,,,
41-52-171899,944,4504,-1.1036005020141602,0.0,,,,
41-52-182625,944,4504,-1.1036005020141602,0.01250625312656328,,,,
41-52-191969,944,4504,-1.1036005020141602,0.01250625312656328,,,,
41-52-202239,944,4504,-1.1036005020141602,0.01250625312656328,,,,
41-52-213620,944,4504,-1.1036005020141602,0.01250625312656328,,,,
41-52-223310,944,4504,-1.1036005020141602,0.01250625312656328,,,,
41-52-234837,944,4504,-1.1036005020141602,0.11255627813906954,,,,
41-52-246327,944,4504,-1.1036005020141602,0.11255627813906954,,,,
41-52-257277,944,4504,-1.1036005020141602,0.11255627813906954,,,,
41-52-267293,943,4505,-1.1027171611785889,0.11255627813906954,,,,
41-52-277406,943,4505,-1.1027171611785889,0.11255627813906954,,,,
41-52-287984,943,4505,-1.1027171611785889,0.18759379689844924,,,,
41-52-296581,943,4505,-1.1027171611785889,0.18759379689844924,,,,
41-52-305691,943,4505,-1.1027171611785889,0.18759379689844924,,,,
41-52-316400,943,4505,-1.1027171611785889,0.26263131565782893,,,,
41-52-327165,943,4505,-1.1027171611785889,0.26263131565782893,,,,
41-52-336423,943,4505,-1.1027171611785889,0.26263131565782893,,,,
41-52-348250,943,4505,-1.1027171611785889,0.26263131565782893,,,,
41-52-360220,943,4505,-1.1027171611785889,0.26263131565782893,,,,
41-52-371149,943,4505,-1.1048719882965088,0.26263131565782893,,,,
41-52-382068,943,4505,-1.1048719882965088,0.3001500750375188,,,,
41-52-392370,943,4505,-1.1048719882965088,0.3001500750375188,,,,
41-52-402774,943,4505,-1.1048719882965088,0.3001500750375188,,,,
41-52-414131,943,4505,-1.1048719882965088,0.3001500750375188,,,,
41-52-424060,943,4505,-1.1048719882965088,0.3001500750375188,,,,
41-52-433645,943,4505,-1.1048719882965088,0.3001500750375188,,,,
41-52-444110,943,4505,-1.1048719882965088,0.3001500750375188,,,,
41-52-455987,943,4505,-1.1048719882965088,0.3001500750375188,,,,
41-52-466790,943,4505,-1.1048719882965088,0.3001500750375188,,,,
41-52-480085,948,4496,-1.1046630144119263,0.3001500750375188,,,,
41-52-490394,948,4496,-1.1046630144119263,0.3001500750375188,,,,
41-52-500618,948,4496,-1.1046630144119263,0.31265632816408206,,,,
41-52-511433,948,4496,-1.1046630144119263,0.31265632816408206,,,,
41-52-520486,948,4496,-1.1046630144119263,0.31265632816408206,,,,
41-52-529421,948,4496,-1.1046630144119263,0.3001500750375188,,,,
41-52-538076,948,4496,-1.1046630144119263,0.3001500750375188,,,,
41-52-548141,948,4496,-1.1046630144119263,0.3001500750375188,,,,
41-52-558412,948,4496,-1.1046630144119263,0.3001500750375188,,,,
41-52-567615,948,4496,-1.1046630144119263,0.3001500750375188,,,,
