time,tag,camera,x,y
1639758753.5,5,2,1.28,6.53
1639758753.488,4,1,2.213,7.479
1639758753.532,5,2,1.288,6.53
1639758753.565,5,2,1.295,6.529
1639758753.555,4,1,2.213,7.463
1639758753.596,5,2,1.303,6.529
1639758753.63,5,2,1.312,6.528
1639758753.626,4,1,2.213,7.446
1639758753.665,5,2,1.321,6.529
1639758753.696,5,2,1.329,6.529
1639758753.692,4,1,2.213,7.427
1639758753.731,5,2,1.338,6.529
1639758753.762,5,2,1.348,6.529
1639758753.76,4,1,2.214,7.41
1639758753.794,5,2,1.357,6.529
1639758753.827,5,2,1.366,6.53
1639758753.827,4,1,2.213,7.392
1639758753.859,5,2,1.374,6.53
1639758753.889,4,1,2.215,7.375
1639758753.923,4,1,2.214,7.358
1639758753.959,4,1,2.215,7.343
1639758753.922,5,2,1.382,6.53
1639758753.994,4,1,2.215,7.335
1639758754.03,4,1,2.215,7.327
1639758754.004,5,2,1.39,6.53
1639758754.064,4,1,2.215,7.319
1639758754.073,5,2,1.406,6.531
1639758754.099,4,1,2.215,7.311
1639758754.136,4,1,2.215,7.303
1639758754.133,5,2,1.423,6.531
1639758754.169,4,1,2.216,7.294
1639758754.207,4,1,2.216,7.286
1639758754.2,5,2,1.441,6.531
1639758754.24,4,1,2.216,7.277
1639758754.277,4,1,2.217,7.26
1639758754.267,5,2,1.457,6.531
1639758754.31,4,1,2.217,7.251
1639758754.346,4,1,2.217,7.243
1639758754.333,5,2,1.473,6.532
1639758754.38,4,1,2.218,7.234
1639758754.416,4,1,2.218,7.225
1639758754.404,5,2,1.467,6.531
1639758754.449,4,1,2.218,7.217
1639758754.485,4,1,2.218,7.207
1639758754.472,5,2,1.466,6.532
1639758754.519,4,1,2.218,7.198
1639758754.555,4,1,2.219,7.189
1639758754.539,5,2,1.467,6.532
1639758754.59,4,1,2.22,7.18
1639758754.625,4,1,2.219,7.172
1639758754.606,5,2,1.466,6.532
1639758754.659,4,1,2.219,7.163
1639758754.694,4,1,2.22,7.155
1639758754.674,5,2,1.466,6.531
1639758754.728,4,1,2.221,7.146
1639758754.764,4,1,2.221,7.137
1639758754.741,5,2,1.466,6.531
1639758754.799,4,1,2.22,7.127
1639758754.833,4,1,2.221,7.119
1639758754.813,5,2,1.466,6.531
1639758754.867,4,1,2.222,7.11
1639758754.902,4,1,2.222,7.102
1639758754.876,5,2,1.466,6.531
1639758754.936,4,1,2.222,7.093
1639758754.945,5,2,1.466,6.531
1639758754.971,4,1,2.222,7.084
1639758755.01,4,1,2.223,7.076
1639758755.006,5,2,1.466,6.531
1639758755.043,4,1,2.224,7.059
1639758755.08,4,1,2.224,7.051
1639758755.075,5,2,1.466,6.531
1639758755.113,4,1,2.226,7.043
1639758755.151,4,1,2.226,7.036
1639758755.143,5,2,1.466,6.531
1639758755.184,4,1,2.227,7.028
1639758755.221,4,1,2.228,7.02
1639758755.211,5,2,1.466,6.531
1639758755.257,4,1,2.228,7.012
1639758755.293,4,1,2.228,7.003
1639758755.271,4,2,2.247,6.995
1639758755.271,5,2,1.466,6.531
1639758755.331,4,1,2.228,6.994
1639758755.365,4,1,2.228,6.985
1639758755.339,4,2,2.246,6.981
1639758755.339,5,2,1.466,6.531
1639758755.4,4,1,2.229,6.976
1639758755.437,4,1,2.229,6.967
1639758755.414,4,2,2.246,6.964
1639758755.414,5,2,1.466,6.531
1639758755.487,4,2,2.247,6.945
1639758755.487,5,2,1.466,6.531
1639758755.568,4,2,2.248,6.928
1639758755.568,5,2,1.466,6.531
1639758755.631,4,2,2.249,6.909
1639758755.631,5,2,1.466,6.531
1639758755.706,4,2,2.25,6.885
1639758755.706,5,2,1.466,6.531
1639758755.776,4,2,2.251,6.871
1639758755.776,5,2,1.466,6.531
1639758755.838,4,2,2.251,6.856
1639758755.838,5,2,1.466,6.531
1639758755.906,4,2,2.251,6.84
1639758755.906,5,2,1.466,6.531
1639758755.954,4,2,2.252,6.823
1639758755.954,5,2,1.466,6.531
1639758756.028,4,2,2.252,6.807
1639758756.028,5,2,1.466,6.531
1639758756.102,4,2,2.253,6.798
1639758756.102,5,2,1.466,6.531
1639758756.179,4,2,2.254,6.774
1639758756.179,5,2,1.466,6.531
1639758756.236,4,2,2.255,6.757
1639758756.236,5,2,1.466,6.531
1639758756.298,4,2,2.255,6.74
1639758756.298,5,2,1.466,6.531
1639758756.347,4,2,2.256,6.723
1639758756.347,5,2,1.466,6.531
1639758756.416,4,2,2.257,6.706
1639758756.416,5,2,1.466,6.531
1639758756.48,4,2,2.258,6.699
1639758756.48,5,2,1.466,6.531
1639758756.539,4,2,2.258,6.682
1639758756.539,5,2,1.466,6.531
1639758756.587,4,2,2.259,6.665
1639758756.587,5,2,1.466,6.531
1639758756.634,4,2,2.26,6.647
1639758756.634,5,2,1.466,6.531
1639758756.694,4,2,2.26,6.639
1639758756.694,5,2,1.466,6.531
1639758756.763,4,2,2.261,6.622
1639758756.763,5,2,1.466,6.531
1639758756.823,4,2,2.262,6.607
1639758756.823,5,2,1.466,6.531
1639758756.876,4,2,2.262,6.591
1639758756.876,5,2,1.466,6.531
1639758756.961,4,2,2.263,6.583
1639758756.961,5,2,1.466,6.531
1639758757.042,4,2,2.265,6.567
1639758757.042,5,2,1.466,6.531
1639758757.129,4,2,2.266,6.542
1639758757.129,5,2,1.466,6.531
1639758757.192,4,2,2.266,6.526
1639758757.192,5,2,1.466,6.531
1639758757.264,4,2,2.268,6.498
1639758757.264,5,2,1.466,6.531
1639758757.328,4,2,2.268,6.48
1639758757.328,5,2,1.466,6.531
1639758757.402,4,2,2.27,6.463
1639758757.402,5,2,1.466,6.531
1639758757.483,4,2,2.271,6.446
1639758757.483,5,2,1.466,6.531
1639758757.547,4,2,2.271,6.431
1639758757.547,5,2,1.466,6.531
1639758757.626,4,2,2.272,6.416
1639758757.626,5,2,1.466,6.531
1639758757.677,4,2,2.272,6.399
1639758757.677,5,2,1.466,6.531
1639758757.744,4,2,2.273,6.374
1639758757.744,5,2,1.466,6.531
1639758757.807,4,2,2.274,6.366
1639758757.807,5,2,1.466,6.531
1639758757.871,4,2,2.274,6.35
1639758757.871,5,2,1.466,6.531
1639758757.934,4,2,2.274,6.334
1639758757.934,5,2,1.466,6.531
1639758757.993,4,2,2.276,6.316
1639758757.993,5,2,1.466,6.531
1639758758.041,4,2,2.276,6.299
1639758758.041,5,2,1.466,6.531
1639758758.102,4,2,2.277,6.282
1639758758.102,5,2,1.466,6.531
1639758758.151,4,2,2.277,6.274
1639758758.151,5,2,1.466,6.531
1639758758.2,4,2,2.279,6.257
1639758758.2,5,2,1.466,6.531
1639758758.261,4,2,2.279,6.249
1639758758.261,5,2,1.466,6.531
1639758758.327,4,2,2.28,6.231
1639758758.327,5,2,1.466,6.531
1639758758.382,4,2,2.28,6.215
1639758758.382,5,2,1.466,6.531
1639758758.446,4,2,2.282,6.198
1639758758.446,5,2,1.466,6.531
1639758758.506,4,2,2.282,6.189
1639758758.506,5,2,1.466,6.531
1639758758.555,4,2,2.284,6.173
1639758758.555,5,2,1.466,6.531
1639758758.629,4,2,2.284,6.157
1639758758.629,5,2,1.466,6.531
1639758758.686,4,2,2.285,6.149
1639758758.686,5,2,1.466,6.531
1639758758.763,4,2,2.287,6.126
1639758758.763,5,2,1.466,6.531
1639758758.831,4,2,2.287,6.119
1639758758.831,5,2,1.466,6.531
1639758758.887,4,2,2.288,6.094
1639758758.887,5,2,1.466,6.531
1639758758.952,4,2,2.288,6.076
1639758758.952,5,2,1.466,6.531
1639758759.013,4,2,2.289,6.066
1639758759.013,5,2,1.466,6.531
1639758759.075,4,2,2.289,6.049
1639758759.075,5,2,1.466,6.531
1639758759.121,4,2,2.291,6.031
1639758759.121,5,2,1.466,6.531
1639758759.172,4,2,2.292,6.016
1639758759.172,5,2,1.466,6.531
1639758759.236,4,2,2.292,6.008
1639758759.236,5,2,1.466,6.531
1639758759.297,4,2,2.293,5.993
1639758759.297,5,2,1.466,6.531
1639758759.349,4,2,2.293,5.978
1639758759.349,5,2,1.466,6.531
1639758759.428,4,2,2.294,5.961
1639758759.428,5,2,1.466,6.531
1639758759.493,4,2,2.294,5.953
1639758759.493,5,2,1.466,6.531
1639758759.56,4,2,2.295,5.929
1639758759.56,5,2,1.466,6.531
1639758759.64,4,2,2.297,5.913
1639758759.64,5,2,1.466,6.531
1639758759.701,4,2,2.297,5.896
1639758759.701,5,2,1.466,6.531
1639758759.761,4,2,2.298,5.879
1639758759.761,5,2,1.466,6.531
1639758759.814,4,2,2.299,5.862
1639758759.814,5,2,1.466,6.531
1639758759.903,4,2,2.3,5.845
1639758759.903,5,2,1.466,6.531
1639758759.967,4,2,2.301,5.837
1639758759.967,5,2,1.466,6.531
1639758760.026,4,2,2.302,5.813
1639758760.026,5,2,1.466,6.531
1639758760.111,4,2,2.303,5.795
1639758760.111,5,2,1.466,6.531
1639758760.188,4,2,2.304,5.778
1639758760.188,5,2,1.466,6.531
1639758760.265,4,2,2.305,5.761
1639758760.265,5,2,1.466,6.531
1639758760.325,4,2,2.307,5.745
1639758760.325,5,2,1.466,6.531
1639758760.387,4,2,2.309,5.72
1639758760.387,5,2,1.466,6.531
1639758760.473,4,2,2.31,5.704
1639758760.473,5,2,1.466,6.531
1639758760.545,4,2,2.312,5.697
1639758760.545,5,2,1.466,6.531
