time,x,y,theta,speed,mti,mte,dti,dte
54-52-590482,0,0,0,0.0,,,,
54-52-602082,0,0,0,0.0,,,,
54-52-612267,0,0,0,0.0,,,,
54-52-622387,0,0,0,0.0,,,,
54-52-632170,0,0,0,0.0,,,,
54-52-642642,0,0,0,0.0,,,,
54-52-653079,0,0,0,0.0,,,,
54-52-662521,0,0,0,0.0,,,,
54-52-675085,0,0,0,0.0,,,,
54-52-684171,0,0,0,0.0,,,,
54-52-694111,0,0,0,0.0,,,,
54-52-705422,0,0,0,0.0,,,,
54-52-716401,0,0,0,0.0,,,,
54-52-728388,0,0,0,0.0,,,,
54-52-738085,0,0,0,0.0,,,,
54-52-747472,0,0,0,0.0,,,,
54-52-757017,0,0,0,0.0,,,,
54-52-768073,0,0,0,0.0,,,,
54-52-778482,0,0,0,0.0,,,,
54-52-788399,0,0,0,0.0,,,,
54-52-798664,0,0,0,0.0,,,,
54-52-808464,0,0,0,0.0,,,,
54-52-819527,0,0,0,0.0,,,,
54-52-829980,0,0,0,0.0,,,,
54-52-841771,0,0,0,0.0,,,,
54-52-851342,0,0,0,0.0,,,,
54-52-861979,0,0,0,0.01250625312656328,,,,
54-52-872745,0,0,0,0.01250625312656328,,,,
54-52-883192,0,0,0,0.01250625312656328,,,,
54-52-894072,0,0,0,0.12506253126563283,,,,
54-52-904127,0,0,0,0.12506253126563283,,,,
54-52-915036,0,0,0,0.12506253126563283,,,,
54-52-924644,0,0,0,0.12506253126563283,,,,
54-52-933983,0,0,0,0.12506253126563283,,,,
54-52-944394,0,0,0,0.12506253126563283,,,,
54-52-955257,0,0,0,0.22511255627813906,,,,
54-52-966111,0,0,0,0.22511255627813906,,,,
54-52-978098,0,0,0,0.22511255627813906,,,,
54-52-988606,0,0,0,0.22511255627813906,,,,
54-52-997985,0,0,0,0.22511255627813906,,,,
54-53-009181,0,0,0,0.26263131565782893,,,,
54-53-019491,0,0,0,0.26263131565782893,,,,
54-53-030140,0,0,0,0.26263131565782893,,,,
54-53-041347,0,0,0,0.26263131565782893,,,,
54-53-052287,0,0,0,0.26263131565782893,,,,
54-53-063407,0,0,0,0.26263131565782893,,,,
54-53-073456,0,0,0,0.2876438219109555,,,,
54-53-083628,0,0,0,0.2876438219109555,,,,
54-53-092985,0,0,0,0.2876438219109555,,,,
54-53-102574,0,0,0,0.31265632816408206,,,,
54-53-112754,0,0,0,0.31265632816408206,,,,
