time,tag,camera,x,y
1642254844864,4,1,2.201,8.15
1642254844862,5,2,3.808,6.497
1642254844899,4,1,2.201,8.15
1642254844916,5,2,3.808,6.497
1642254844936,4,1,2.202,8.15
1642254844970,4,1,2.201,8.15
1642254844964,5,2,3.808,6.497
1642254845005,4,1,2.202,8.15
1642254845021,5,2,3.808,6.497
1642254845040,4,1,2.201,8.15
1642254845076,4,1,2.201,8.15
1642254845071,5,2,3.808,6.497
1642254845109,4,1,2.202,8.15
1642254845127,5,2,3.808,6.497
1642254845144,4,1,2.202,8.15
1642254845179,4,1,2.201,8.15
1642254845177,5,2,3.808,6.497
1642254845212,4,1,2.201,8.15
1642254845247,4,1,2.201,8.15
1642254845234,5,2,3.808,6.497
1642254845283,4,1,2.201,8.15
1642254845290,5,2,3.808,6.497
1642254845316,4,1,2.201,8.15
1642254845338,5,2,3.808,6.497
1642254845352,4,1,2.201,8.15
1642254845387,4,1,2.202,8.15
1642254845386,5,2,3.808,6.497
1642254845421,4,1,2.201,8.15
1642254845442,5,2,3.808,6.497
1642254845457,4,1,2.201,8.15
1642254845492,4,1,2.202,8.15
1642254845491,5,2,3.809,6.497
1642254845524,4,1,2.201,8.15
1642254845559,4,1,2.201,8.15
1642254845548,5,2,3.808,6.497
1642254845605,5,2,3.808,6.497
1642254845627,4,1,2.201,8.15
1642254845662,4,1,2.202,8.15
1642254845654,5,2,3.808,6.497
1642254845697,4,1,2.201,8.15
1642254845709,5,2,3.808,6.497
1642254845730,4,1,2.202,8.15
1642254845765,4,1,2.202,8.148
1642254845759,5,2,3.808,6.497
1642254845801,4,1,2.202,8.145
1642254845814,5,2,3.807,6.496
1642254845834,4,1,2.201,8.14
1642254845869,4,1,2.202,8.134
1642254845863,5,2,3.803,6.498
1642254845903,4,1,2.201,8.127
1642254845917,5,2,3.792,6.497
1642254845936,4,1,2.201,8.113
1642254845972,4,1,2.201,8.105
1642254845967,5,2,3.778,6.498
1642254846007,4,1,2.202,8.098
1642254846022,5,2,3.77,6.497
1642254846041,4,1,2.201,8.091
1642254846076,4,1,2.202,8.085
1642254846068,5,2,3.756,6.497
1642254846112,4,1,2.202,8.078
1642254846125,5,2,3.75,6.497
1642254846147,4,1,2.202,8.072
1642254846181,4,1,2.202,8.065
1642254846174,5,2,3.736,6.497
1642254846217,4,1,2.202,8.059
1642254846229,5,2,3.73,6.497
1642254846251,4,1,2.201,8.052
1642254846287,4,1,2.201,8.046
1642254846280,5,2,3.717,6.497
1642254846323,4,1,2.2,8.04
1642254846336,5,2,3.706,6.497
1642254846359,4,1,2.2,8.033
1642254846393,4,1,2.201,8.026
1642254846385,5,2,3.7,6.498
1642254846429,4,1,2.199,8.018
1642254846442,5,2,3.688,6.497
1642254846465,4,1,2.199,8.011
1642254846499,4,1,2.199,8.003
1642254846491,5,2,3.682,6.496
1642254846534,4,1,2.199,7.995
1642254846546,5,2,3.671,6.496
1642254846570,4,1,2.2,7.988
1642254846604,4,1,2.199,7.98
1642254846594,5,2,3.664,6.496
1642254846639,4,1,2.199,7.966
1642254846648,5,2,3.652,6.495
1642254846674,4,1,2.198,7.959
1642254846708,4,1,2.198,7.952
1642254846697,5,2,3.64,6.494
1642254846743,4,1,2.198,7.944
1642254846753,5,2,3.634,6.494
1642254846779,4,1,2.198,7.938
1642254846799,5,2,3.623,6.495
1642254846814,4,1,2.198,7.931
1642254846849,4,1,2.198,7.925
1642254846849,5,2,3.617,6.495
1642254846885,4,1,2.198,7.919
1642254846905,5,2,3.605,6.495
1642254846920,4,1,2.198,7.913
1642254846954,4,1,2.197,7.907
1642254846954,5,2,3.597,6.495
1642254846990,4,1,2.197,7.901
1642254847026,4,1,2.197,7.895
1642254847011,5,2,3.583,6.495
1642254847060,4,1,2.197,7.888
1642254847068,5,2,3.575,6.495
1642254847094,4,1,2.197,7.882
1642254847105,5,2,3.561,6.495
1642254847130,4,1,2.197,7.875
1642254847143,5,2,3.548,6.494
1642254847165,4,1,2.197,7.869
1642254847184,5,2,3.541,6.494
1642254847200,4,1,2.197,7.862
1642254847234,4,1,2.197,7.855
1642254847229,5,2,3.535,6.494
1642254847270,4,1,2.197,7.848
1642254847282,5,2,3.528,6.494
1642254847305,4,1,2.197,7.841
1642254847328,5,2,3.523,6.494
1642254847340,4,1,2.196,7.827
1642254847366,5,2,3.509,6.494
1642254847375,4,1,2.196,7.82
1642254847405,5,2,3.503,6.494
