time,tag,camera,x,y
1642254922240,4,1,2.201,8.155
1642254922276,4,1,2.201,8.155
1642254922264,5,2,3.828,6.496
1642254922311,4,1,2.201,8.155
1642254922320,5,2,3.828,6.496
1642254922344,4,1,2.201,8.155
1642254922379,4,1,2.201,8.155
1642254922369,5,2,3.828,6.496
1642254922414,4,1,2.201,8.154
1642254922425,5,2,3.828,6.496
1642254922447,4,1,2.201,8.155
1642254922473,5,2,3.828,6.496
1642254922485,4,1,2.201,8.155
1642254922522,4,1,2.201,8.155
1642254922521,5,2,3.828,6.496
1642254922558,4,1,2.201,8.155
1642254922575,5,2,3.828,6.496
1642254922594,4,1,2.201,8.155
1642254922630,4,1,2.201,8.155
1642254922620,5,2,3.828,6.496
1642254922667,4,1,2.201,8.155
1642254922676,5,2,3.828,6.496
1642254922702,4,1,2.201,8.155
1642254922737,4,1,2.201,8.155
1642254922726,5,2,3.828,6.496
1642254922773,4,1,2.201,8.155
1642254922781,5,2,3.828,6.496
1642254922811,4,1,2.201,8.155
1642254922830,5,2,3.828,6.496
1642254922848,4,1,2.201,8.155
1642254922886,4,1,2.201,8.154
1642254922878,5,2,3.826,6.496
1642254922922,4,1,2.202,8.151
1642254922933,5,2,3.823,6.496
1642254922956,4,1,2.201,8.142
1642254922993,4,1,2.201,8.136
1642254922983,5,2,3.812,6.496
1642254923030,4,1,2.201,8.129
1642254923045,5,2,3.805,6.497
1642254923065,4,1,2.201,8.122
1642254923102,4,1,2.201,8.115
1642254923093,5,2,3.792,6.497
1642254923138,4,1,2.201,8.108
1642254923151,5,2,3.778,6.497
1642254923176,4,1,2.201,8.101
1642254923200,5,2,3.77,6.496
1642254923213,4,1,2.202,8.093
1642254923250,4,1,2.202,8.086
1642254923249,5,2,3.756,6.496
1642254923286,4,1,2.202,8.079
1642254923306,5,2,3.75,6.496
1642254923323,4,1,2.202,8.065
1642254923359,4,1,2.202,8.058
1642254923352,5,2,3.736,6.496
1642254923395,4,1,2.202,8.053
1642254923409,5,2,3.731,6.496
1642254923432,4,1,2.203,8.046
1642254923457,5,2,3.719,6.496
1642254923469,4,1,2.203,8.04
1642254923505,4,1,2.203,8.033
1642254923505,5,2,3.708,6.496
1642254923542,4,1,2.203,8.027
1642254923559,5,2,3.7,6.497
1642254923579,4,1,2.203,8.02
1642254923616,4,1,2.203,8.014
1642254923609,5,2,3.688,6.496
1642254923651,4,1,2.203,8.007
1642254923665,5,2,3.681,6.496
1642254923688,4,1,2.203,7.993
1642254923725,4,1,2.203,7.987
1642254923714,5,2,3.669,6.496
1642254923759,4,1,2.203,7.98
1642254923770,5,2,3.663,6.495
1642254923797,4,1,2.203,7.972
1642254923818,5,2,3.652,6.495
1642254923835,4,1,2.203,7.964
1642254923871,4,1,2.203,7.956
1642254923865,5,2,3.646,6.495
1642254923908,4,1,2.203,7.949
1642254923920,5,2,3.634,6.495
1642254923944,4,1,2.202,7.943
1642254923968,5,2,3.628,6.495
1642254923981,4,1,2.202,7.935
1642254924017,4,1,2.202,7.928
1642254924016,5,2,3.615,6.495
1642254924054,4,1,2.202,7.921
1642254924073,5,2,3.608,6.496
1642254924093,4,1,2.202,7.908
1642254924129,4,1,2.202,7.902
1642254924122,5,2,3.595,6.495
1642254924164,4,1,2.202,7.895
1642254924178,5,2,3.582,6.495
1642254924200,4,1,2.203,7.889
1642254924238,4,1,2.203,7.882
1642254924228,5,2,3.574,6.495
1642254924274,4,1,2.203,7.876
1642254924283,5,2,3.56,6.495
1642254924308,4,1,2.204,7.87
1642254924330,5,2,3.552,6.495
1642254924344,4,1,2.205,7.863
1642254924379,4,1,2.204,7.856
1642254924378,5,2,3.539,6.494
1642254924414,4,1,2.204,7.849
1642254924436,5,2,3.534,6.494
1642254924452,4,1,2.204,7.843
1642254924487,4,1,2.205,7.83
1642254924485,5,2,3.521,6.494
1642254924522,4,1,2.205,7.823
1642254924542,5,2,3.514,6.494
1642254924557,4,1,2.204,7.816
1642254924594,4,1,2.205,7.81
1642254924591,5,2,3.502,6.494
1642254924628,4,1,2.205,7.802
1642254924648,5,2,3.489,6.494
1642254924663,4,1,2.204,7.796
1642254924698,4,1,2.205,7.789
1642254924696,5,2,3.482,6.494
1642254924733,4,1,2.205,7.783
1642254924750,5,2,3.468,6.495
1642254924770,4,1,2.205,7.776
1642254924790,5,2,3.462,6.494
1642254924807,4,1,2.205,7.768
1642254924844,4,1,2.204,7.762
1642254924835,5,2,3.448,6.495
1642254924880,4,1,2.205,7.755
1642254924889,5,2,3.443,6.494
1642254924915,4,1,2.205,7.749
1642254924935,5,2,3.435,6.494
1642254924952,4,1,2.206,7.736
1642254924980,5,2,3.423,6.494
1642254924988,4,1,2.206,7.729
1642254925018,5,2,3.417,6.494
1642254925025,4,1,2.206,7.723
1642254925056,5,2,3.404,6.493
1642254925060,4,1,2.206,7.715
1642254925096,4,1,2.207,7.708
1642254925095,5,2,3.399,6.493
1642254925131,4,1,2.207,7.702
1642254925141,5,2,3.392,6.493
1642254925168,4,1,2.207,7.695
1642254925180,5,2,3.387,6.493
1642254925204,4,1,2.207,7.689
1642254925219,5,2,3.374,6.493
1642254925240,4,1,2.208,7.682
1642254925262,5,2,3.367,6.493
1642254925274,4,1,2.207,7.675
1642254925310,4,1,2.207,7.668
1642254925308,5,2,3.361,6.493
1642254925346,4,1,2.208,7.66
1642254925361,5,2,3.354,6.493
1642254925382,4,1,2.208,7.654
1642254925400,5,2,3.34,6.492
1642254925418,4,1,2.208,7.646
1642254925440,5,2,3.332,6.492
1642254925452,4,1,2.209,7.632
1642254925479,5,2,3.326,6.492
1642254925489,4,1,2.209,7.624
1642254925525,4,1,2.209,7.618
1642254925518,5,2,3.311,6.491
1642254925563,4,1,2.21,7.612
1642254925579,5,2,3.306,6.491
1642254925599,4,1,2.21,7.606
1642254925635,4,1,2.21,7.599
1642254925629,5,2,3.3,6.492
1642254925672,4,1,2.21,7.593
1642254925685,5,2,3.288,6.492
1642254925709,4,1,2.21,7.587
1642254925745,4,1,2.21,7.581
1642254925734,5,2,3.283,6.492
1642254925781,4,1,2.21,7.575
1642254925792,5,2,3.269,6.492
1642254925817,4,1,2.211,7.568
1642254925839,5,2,3.263,6.492
1642254925852,4,1,2.211,7.554
1642254925888,4,1,2.212,7.548
1642254925887,5,2,3.249,6.491
1642254925924,4,1,2.211,7.54
1642254925944,5,2,3.237,6.49
1642254925959,4,1,2.211,7.533
1642254925994,4,1,2.211,7.526
1642254925992,5,2,3.23,6.49
1642254926030,4,1,2.211,7.518
1642254926065,4,1,2.211,7.511
1642254926050,5,2,3.218,6.49
1642254926100,4,1,2.211,7.504
1642254926108,5,2,3.213,6.49
1642254926137,4,1,2.211,7.496
