time,tag,camera,x,y
1642254958325,4,0,2.185,4.876
1642254958331,4,2,2.213,4.834
1642254958331,5,2,0.57,6.522
1642254958378,4,0,2.185,4.875
1642254958380,4,2,2.213,4.834
1642254958380,5,2,0.57,6.522
1642254958428,4,0,2.185,4.875
1642254958435,4,2,2.213,4.834
1642254958435,5,2,0.57,6.522
1642254958476,4,0,2.184,4.875
1642254958483,4,2,2.212,4.834
1642254958483,5,2,0.57,6.522
1642254958542,4,2,2.212,4.834
1642254958542,5,2,0.57,6.522
1642254958590,4,2,2.212,4.834
1642254958590,5,2,0.57,6.522
1642254958647,4,2,2.213,4.834
1642254958647,5,2,0.57,6.522
1642254958690,4,0,2.185,4.875
1642254958704,4,2,2.213,4.834
1642254958704,5,2,0.57,6.522
1642254958737,4,0,2.185,4.875
1642254958755,4,2,2.213,4.834
1642254958755,5,2,0.57,6.522
1642254958786,4,0,2.185,4.876
1642254958813,4,2,2.212,4.834
1642254958813,5,2,0.57,6.522
1642254958847,4,0,2.185,4.876
1642254958864,4,2,2.213,4.834
1642254958864,5,2,0.57,6.522
1642254958894,4,0,2.185,4.876
1642254958921,4,2,2.212,4.834
1642254958921,5,2,0.57,6.522
1642254958942,4,0,2.185,4.876
1642254958973,4,2,2.213,4.834
1642254958973,5,2,0.575,6.522
1642254958991,4,0,2.185,4.876
1642254959027,4,2,2.212,4.834
1642254959027,5,2,0.585,6.522
1642254959047,4,0,2.185,4.875
1642254959085,4,2,2.213,4.837
1642254959085,5,2,0.597,6.522
1642254959106,4,0,2.185,4.88
1642254959153,4,0,2.185,4.884
1642254959133,4,2,2.213,4.842
1642254959133,5,2,0.604,6.521
1642254959188,4,0,2.185,4.896
1642254959189,4,2,2.213,4.853
1642254959189,5,2,0.62,6.521
1642254959236,4,0,2.186,4.909
1642254959240,4,2,2.214,4.859
1642254959240,5,2,0.626,6.521
1642254959292,4,0,2.186,4.916
1642254959297,4,2,2.214,4.874
1642254959297,5,2,0.641,6.521
1642254959347,4,0,2.185,4.924
1642254959347,4,2,2.214,4.881
1642254959347,5,2,0.648,6.521
1642254959405,4,2,2.214,4.894
1642254959405,5,2,0.663,6.52
1642254959455,4,2,2.214,4.907
1642254959455,5,2,0.676,6.52
1642254959511,4,2,2.214,4.915
1642254959511,5,2,0.682,6.52
1642254959568,4,2,2.213,4.929
1642254959568,5,2,0.694,6.52
1642254959619,4,2,2.214,4.936
1642254959619,5,2,0.7,6.52
1642254959675,4,2,2.213,4.95
1642254959675,5,2,0.712,6.52
1642254959723,4,2,2.214,4.963
1642254959723,5,2,0.725,6.519
1642254959780,4,2,2.213,4.97
1642254959780,5,2,0.732,6.519
1642254959831,4,2,2.214,4.983
1642254959831,5,2,0.746,6.519
1642254959888,4,2,2.214,4.995
1642254959888,5,2,0.761,6.518
1642254959937,4,2,2.214,5.0
1642254959937,5,2,0.768,6.518
1642254959993,4,2,2.214,5.012
1642254959993,5,2,0.782,6.518
1642254960001,169,3,1.356,0.95
1642254960041,4,2,2.214,5.019
1642254960041,5,2,0.789,6.518
1642254960098,4,2,2.215,5.033
1642254960098,5,2,0.804,6.518
1642254960155,4,2,2.215,5.041
1642254960155,5,2,0.812,6.517
1642254960204,4,2,2.215,5.056
1642254960204,5,2,0.826,6.517
1642254960263,4,2,2.216,5.069
1642254960263,5,2,0.839,6.518
1642254960313,4,2,2.215,5.077
1642254960313,5,2,0.846,6.517
1642254960370,4,2,2.216,5.091
1642254960370,5,2,0.86,6.517
1642254960420,4,2,2.216,5.103
1642254960420,5,2,0.873,6.516
1642254960479,4,2,2.216,5.111
1642254960479,5,2,0.879,6.516
1642254960538,4,2,2.217,5.125
1642254960538,5,2,0.894,6.516
1642254960587,4,2,2.217,5.138
1642254960587,5,2,0.908,6.516
1642254960643,4,2,2.217,5.145
1642254960643,5,2,0.914,6.516
1642254960690,4,2,2.217,5.159
1642254960690,5,2,0.926,6.515
1642254960747,4,2,2.218,5.165
1642254960747,5,2,0.932,6.514
1642254960798,4,2,2.218,5.177
1642254960798,5,2,0.943,6.513
1642254960857,4,2,2.218,5.191
1642254960857,5,2,0.955,6.513
1642254960906,4,2,2.217,5.198
1642254960906,5,2,0.961,6.513
1642254960962,4,2,2.218,5.212
1642254960962,5,2,0.974,6.513
1642254961012,4,2,2.218,5.219
1642254961012,5,2,0.98,6.513
1642254961068,4,2,2.218,5.233
1642254961068,5,2,0.995,6.512
1642254961125,4,2,2.219,5.247
1642254961125,5,2,1.01,6.513
1642254961174,4,2,2.219,5.254
1642254961174,5,2,1.017,6.513
1642254961231,4,2,2.219,5.268
1642254961231,5,2,1.03,6.512
1642254961279,4,2,2.219,5.275
1642254961279,5,2,1.036,6.513
1642254961336,4,2,2.22,5.288
1642254961336,5,2,1.048,6.512
1642254961384,4,2,2.22,5.294
1642254961384,5,2,1.055,6.512
1642254961443,4,2,2.22,5.307
1642254961443,5,2,1.068,6.511
1642254961491,4,2,2.219,5.321
1642254961491,5,2,1.083,6.512
1642254961550,4,2,2.22,5.328
1642254961550,5,2,1.09,6.512
1642254961609,4,2,2.22,5.342
1642254961609,5,2,1.105,6.511
1642254961657,4,2,2.22,5.355
1642254961657,5,2,1.119,6.511
1642254961715,4,2,2.22,5.362
1642254961715,5,2,1.125,6.511
1642254961764,4,2,2.22,5.376
1642254961764,5,2,1.136,6.512
1642254961822,4,2,2.219,5.389
1642254961822,5,2,1.147,6.512
1642254961879,4,2,2.22,5.397
1642254961879,5,2,1.154,6.51
1642254961927,4,2,2.219,5.41
1642254961927,5,2,1.167,6.51
1642254961984,4,2,2.22,5.417
1642254961984,5,2,1.174,6.51
1642254962032,4,2,2.22,5.429
1642254962032,5,2,1.188,6.51
1642254962088,4,2,2.219,5.441
1642254962088,5,2,1.201,6.509
1642254962136,4,2,2.22,5.446
1642254962136,5,2,1.208,6.51
1642254962193,4,2,2.22,5.458
1642254962193,5,2,1.221,6.509
1642254962241,4,2,2.22,5.466
1642254962241,5,2,1.228,6.509
1642254962298,4,2,2.221,5.48
1642254962298,5,2,1.242,6.509
1642254962347,4,2,2.221,5.488
1642254962347,5,2,1.25,6.509
1642254962406,4,2,2.221,5.502
1642254962406,5,2,1.263,6.509
1642254962456,4,2,2.221,5.515
1642254962456,5,2,1.277,6.51
1642254962512,4,2,2.221,5.521
1642254962512,5,2,1.283,6.509
1642254962561,4,2,2.222,5.535
1642254962561,5,2,1.297,6.509
1642254962616,4,2,2.223,5.549
1642254962616,5,2,1.309,6.509
1642254962667,4,2,2.222,5.555
1642254962667,5,2,1.316,6.509
1642254962723,4,2,2.222,5.568
1642254962723,5,2,1.33,6.508
1642254962773,4,2,2.223,5.575
1642254962773,5,2,1.338,6.508
1642254962825,4,2,2.222,5.588
1642254962825,5,2,1.352,6.507
1642254962874,4,2,2.223,5.595
1642254962874,5,2,1.359,6.507
1642254962932,4,2,2.222,5.608
1642254962932,5,2,1.371,6.506
1642254962989,4,2,2.222,5.614
1642254962989,5,2,1.377,6.506
1642254963039,4,2,2.222,5.627
1642254963039,5,2,1.389,6.505
1642254963095,4,2,2.222,5.641
1642254963095,5,2,1.401,6.504
1642254963144,4,2,2.222,5.648
1642254963144,5,2,1.407,6.504
1642254963200,4,2,2.222,5.661
1642254963200,5,2,1.421,6.505
1642254963250,4,2,2.222,5.675
1642254963250,5,2,1.435,6.505
1642254963308,4,2,2.222,5.682
1642254963308,5,2,1.442,6.505
1642254963358,4,2,2.222,5.695
1642254963358,5,2,1.457,6.505
1642254963415,4,2,2.222,5.703
1642254963415,5,2,1.464,6.505
1642254963469,4,2,2.222,5.716
1642254963469,5,2,1.47,6.504
1642254963520,4,2,2.222,5.729
1642254963520,5,2,1.467,6.504
1642254963577,4,2,2.222,5.735
1642254963577,5,2,1.466,6.505
1642254963629,4,2,2.222,5.749
1642254963629,5,2,1.467,6.505
1642254963686,4,2,2.222,5.762
1642254963686,5,2,1.466,6.504
1642254963743,4,2,2.222,5.768
1642254963743,5,2,1.466,6.504
1642254963792,4,2,2.222,5.777
1642254963792,5,2,1.466,6.504
