time,tag,camera,x,y
1642260345299,4,0,2.187,4.853
1642260345308,5,2,3.831,6.514
1642260345333,4,0,2.186,4.853
1642260345349,5,2,3.831,6.514
1642260345367,4,0,2.186,4.853
1642260345390,5,2,3.831,6.514
1642260345402,4,0,2.186,4.853
1642260345431,5,2,3.831,6.514
1642260345437,4,0,2.186,4.853
1642260345473,4,0,2.187,4.853
1642260345473,5,2,3.831,6.514
1642260345508,4,0,2.187,4.853
1642260345520,5,2,3.831,6.514
1642260345541,4,0,2.187,4.853
1642260345560,5,2,3.831,6.514
1642260345575,4,0,2.186,4.853
1642260345600,5,2,3.831,6.514
1642260345610,4,0,2.186,4.853
1642260345646,4,0,2.187,4.853
1642260345641,5,2,3.831,6.514
1642260345680,4,0,2.187,4.856
1642260345690,5,2,3.831,6.514
1642260345714,4,0,2.187,4.864
1642260345730,5,2,3.831,6.514
1642260345749,4,0,2.187,4.871
1642260345771,4,2,2.214,4.826
1642260345771,5,2,3.831,6.514
1642260345783,4,0,2.188,4.878
1642260345817,4,0,2.187,4.886
1642260345812,4,2,2.214,4.839
1642260345812,5,2,3.831,6.514
1642260345852,4,0,2.187,4.894
1642260345861,4,2,2.214,4.847
1642260345861,5,2,3.831,6.514
1642260345887,4,0,2.188,4.901
1642260345901,4,2,2.214,4.856
1642260345901,5,2,3.831,6.514
1642260345922,4,0,2.188,4.909
1642260345942,4,2,2.214,4.87
1642260345942,5,2,3.831,6.514
1642260345957,4,0,2.188,4.915
1642260345983,4,2,2.214,4.878
1642260345983,5,2,3.831,6.514
1642260345992,4,0,2.188,4.922
1642260346024,4,2,2.215,4.884
1642260346024,5,2,3.831,6.514
1642260346071,4,2,2.214,4.891
1642260346071,5,2,3.831,6.514
1642260346113,4,2,2.214,4.896
1642260346113,5,2,3.831,6.514
1642260346154,4,2,2.215,4.91
1642260346154,5,2,3.831,6.514
1642260346194,4,2,2.214,4.916
1642260346194,5,2,3.831,6.514
1642260346242,4,2,2.214,4.923
1642260346242,5,2,3.832,6.514
1642260346283,4,2,2.214,4.93
1642260346283,5,2,3.831,6.514
1642260346324,4,2,2.214,4.943
1642260346324,5,2,3.825,6.514
1642260346366,4,2,2.215,4.95
1642260346366,5,2,3.819,6.513
1642260346414,4,2,2.215,4.957
1642260346414,5,2,3.812,6.514
1642260346454,4,2,2.214,4.97
1642260346454,5,2,3.798,6.513
1642260346495,4,2,2.215,4.978
1642260346495,5,2,3.79,6.514
1642260346536,4,2,2.215,4.986
1642260346536,5,2,3.783,6.513
1642260346576,4,2,2.215,4.992
1642260346576,5,2,3.775,6.514
1642260346624,4,2,2.214,5.007
1642260346624,5,2,3.761,6.512
1642260346665,4,2,2.214,5.012
1642260346665,5,2,3.755,6.513
1642260346706,4,2,2.214,5.02
1642260346706,5,2,3.748,6.512
1642260346747,4,2,2.214,5.033
1642260346747,5,2,3.736,6.512
1642260346794,4,2,2.214,5.038
1642260346794,5,2,3.73,6.511
1642260346834,4,2,2.214,5.045
1642260346834,5,2,3.723,6.511
1642260346876,4,2,2.214,5.052
1642260346876,5,2,3.717,6.511
1642260346916,4,2,2.214,5.064
1642260346916,5,2,3.704,6.511
1642260346958,4,2,2.214,5.071
1642260346958,5,2,3.697,6.51
1642260347005,4,2,2.214,5.079
1642260347005,5,2,3.69,6.51
1642260347046,4,2,2.215,5.086
1642260347046,5,2,3.685,6.51
1642260347087,4,2,2.214,5.1
1642260347087,5,2,3.671,6.51
1642260347128,4,2,2.215,5.107
1642260347128,5,2,3.664,6.51
1642260347176,4,2,2.215,5.114
1642260347176,5,2,3.657,6.509
1642260347218,4,2,2.214,5.129
1642260347218,5,2,3.644,6.509
1642260347258,4,2,2.214,5.137
1642260347258,5,2,3.639,6.508
1642260347300,4,2,2.215,5.143
1642260347300,5,2,3.632,6.508
1642260347348,4,2,2.214,5.15
1642260347348,5,2,3.627,6.508
1642260347388,4,2,2.214,5.163
1642260347388,5,2,3.616,6.508
1642260347429,4,2,2.214,5.17
1642260347429,5,2,3.61,6.508
1642260347470,4,2,2.213,5.175
1642260347470,5,2,3.604,6.509
1642260347518,4,2,2.214,5.189
1642260347518,5,2,3.593,6.508
1642260347558,4,2,2.214,5.195
1642260347558,5,2,3.587,6.508
1642260347599,4,2,2.214,5.2
1642260347599,5,2,3.581,6.508
1642260347641,4,2,2.215,5.207
1642260347641,5,2,3.573,6.508
1642260347689,4,2,2.215,5.22
1642260347689,5,2,3.56,6.507
1642260347729,4,2,2.216,5.226
1642260347729,5,2,3.553,6.506
1642260347770,4,2,2.216,5.233
1642260347770,5,2,3.547,6.505
1642260347810,4,2,2.216,5.247
1642260347810,5,2,3.533,6.504
1642260347858,4,2,2.216,5.255
1642260347858,5,2,3.526,6.504
1642260347899,4,2,2.216,5.261
1642260347899,5,2,3.519,6.504
1642260347941,4,2,2.216,5.267
1642260347941,5,2,3.514,6.504
1642260347981,4,2,2.216,5.28
1642260347981,5,2,3.501,6.504
1642260348030,4,2,2.216,5.287
1642260348030,5,2,3.495,6.503
1642260348072,4,2,2.216,5.295
1642260348072,5,2,3.488,6.503
1642260348112,4,2,2.216,5.31
1642260348112,5,2,3.473,6.503
1642260348152,4,2,2.216,5.317
1642260348152,5,2,3.468,6.502
1642260348200,4,2,2.216,5.325
1642260348200,5,2,3.46,6.501
1642260348241,4,2,2.216,5.33
1642260348241,5,2,3.455,6.501
1642260348281,4,2,2.216,5.344
1642260348281,5,2,3.444,6.5
1642260348322,4,2,2.215,5.351
1642260348322,5,2,3.437,6.5
1642260348370,4,2,2.216,5.357
1642260348370,5,2,3.433,6.5
1642260348410,4,2,2.216,5.364
1642260348410,5,2,3.426,6.5
1642260348450,4,2,2.216,5.377
1642260348450,5,2,3.413,6.5
1642260348492,4,2,2.216,5.385
1642260348492,5,2,3.407,6.499
1642260348533,4,2,2.216,5.391
1642260348533,5,2,3.4,6.5
1642260348579,4,2,2.216,5.398
1642260348579,5,2,3.394,6.5
1642260348620,4,2,2.217,5.412
1642260348620,5,2,3.381,6.499
1642260348661,4,2,2.216,5.419
1642260348661,5,2,3.375,6.499
1642260348702,4,2,2.216,5.425
1642260348702,5,2,3.367,6.499
1642260348750,4,2,2.216,5.44
1642260348750,5,2,3.353,6.499
1642260348791,4,2,2.216,5.446
1642260348791,5,2,3.345,6.498
1642260348832,4,2,2.215,5.453
1642260348832,5,2,3.338,6.498
1642260348872,4,2,2.215,5.458
1642260348872,5,2,3.331,6.498
1642260348919,4,2,2.215,5.472
1642260348919,5,2,3.318,6.497
1642260348960,4,2,2.215,5.479
1642260348960,5,2,3.311,6.496
