time,tag,camera,x,y
1642254880736,4,0,2.154,4.857
1642254880778,5,2,0.573,6.485
1642254880804,4,0,2.154,4.857
1642254880837,5,2,0.573,6.485
1642254880854,4,0,2.154,4.857
1642254880887,5,2,0.573,6.485
1642254880897,4,0,2.154,4.857
1642254880950,4,0,2.154,4.857
1642254880945,5,2,0.573,6.485
1642254881003,5,2,0.572,6.485
1642254880999,4,0,2.154,4.857
1642254881057,4,0,2.154,4.857
1642254881053,5,2,0.573,6.485
1642254881119,4,0,2.154,4.857
1642254881123,5,2,0.573,6.485
1642254881187,4,0,2.155,4.857
1642254881192,5,2,0.572,6.485
1642254881251,4,0,2.155,4.857
1642254881262,5,2,0.573,6.485
1642254881315,4,0,2.154,4.857
1642254881332,5,2,0.572,6.485
1642254881381,4,0,2.154,4.857
1642254881409,5,2,0.579,6.484
1642254881452,4,0,2.154,4.857
1642254881480,5,2,0.59,6.484
1642254881518,4,0,2.154,4.862
1642254881542,4,2,2.183,4.826
1642254881542,5,2,0.611,6.484
1642254881572,4,0,2.154,4.872
1642254881619,4,2,2.182,4.836
1642254881619,5,2,0.627,6.484
1642254881638,4,0,2.155,4.885
1642254881670,4,2,2.182,4.849
1642254881670,5,2,0.642,6.484
1642254881686,4,0,2.155,4.892
1642254881725,4,2,2.182,4.864
1642254881725,5,2,0.654,6.484
1642254881743,4,0,2.156,4.906
1642254881784,4,0,2.156,4.92
1642254881776,4,2,2.182,4.878
1642254881776,5,2,0.667,6.483
1642254881835,4,2,2.183,4.885
1642254881835,5,2,0.673,6.482
1642254881886,4,2,2.183,4.899
1642254881886,5,2,0.686,6.481
1642254881945,4,2,2.183,4.905
1642254881945,5,2,0.693,6.481
1642254882002,4,2,2.183,4.918
1642254882002,5,2,0.706,6.482
1642254882051,4,2,2.183,4.93
1642254882051,5,2,0.719,6.483
1642254882108,4,2,2.183,4.941
1642254882108,5,2,0.732,6.483
1642254882159,4,2,2.183,4.948
1642254882159,5,2,0.738,6.483
1642254882217,4,2,2.184,4.962
1642254882217,5,2,0.751,6.482
1642254882269,4,2,2.184,4.969
1642254882269,5,2,0.757,6.482
1642254882325,4,2,2.185,4.983
1642254882325,5,2,0.771,6.481
1642254882383,4,2,2.185,4.99
1642254882383,5,2,0.779,6.481
1642254882435,4,2,2.185,5.003
1642254882435,5,2,0.793,6.481
1642254882490,4,2,2.185,5.019
1642254882490,5,2,0.808,6.481
1642254882541,4,2,2.186,5.033
1642254882541,5,2,0.823,6.481
1642254882597,4,2,2.186,5.04
1642254882597,5,2,0.83,6.48
1642254882646,4,2,2.187,5.053
1642254882646,5,2,0.844,6.481
1642254882704,4,2,2.188,5.059
1642254882704,5,2,0.851,6.481
1642254882754,4,2,2.188,5.073
1642254882754,5,2,0.864,6.481
1642254882811,4,2,2.189,5.085
1642254882811,5,2,0.877,6.481
1642254882868,4,2,2.189,5.09
1642254882868,5,2,0.884,6.48
1642254882910,4,2,2.189,5.103
1642254882910,5,2,0.898,6.48
1642254882951,4,2,2.188,5.109
1642254882951,5,2,0.904,6.479
1642254882996,4,2,2.189,5.123
1642254882996,5,2,0.916,6.478
1642254883046,4,2,2.189,5.129
1642254883046,5,2,0.922,6.478
1642254883086,4,2,2.189,5.137
1642254883086,5,2,0.929,6.478
1642254883126,4,2,2.189,5.151
1642254883126,5,2,0.941,6.477
1642254883167,4,2,2.189,5.159
1642254883167,5,2,0.948,6.477
1642254883207,4,2,2.19,5.165
1642254883207,5,2,0.955,6.477
1642254883258,4,2,2.189,5.173
1642254883258,5,2,0.962,6.477
1642254883305,4,2,2.19,5.186
1642254883305,5,2,0.975,6.478
1642254883357,4,2,2.19,5.194
1642254883357,5,2,0.981,6.478
1642254883399,4,2,2.19,5.207
1642254883399,5,2,0.994,6.478
1642254883439,4,2,2.19,5.214
1642254883439,5,2,1.001,6.478
1642254883479,4,2,2.19,5.22
1642254883479,5,2,1.007,6.477
1642254883520,4,2,2.19,5.234
1642254883520,5,2,1.021,6.477
1642254883567,4,2,2.19,5.241
1642254883567,5,2,1.028,6.477
1642254883606,4,2,2.191,5.248
1642254883606,5,2,1.034,6.477
1642254883645,4,2,2.19,5.255
1642254883645,5,2,1.04,6.477
1642254883687,4,2,2.191,5.268
1642254883687,5,2,1.055,6.477
1642254883726,4,2,2.191,5.275
1642254883726,5,2,1.062,6.477
1642254883778,4,2,2.191,5.281
1642254883778,5,2,1.07,6.476
1642254883822,4,2,2.191,5.289
1642254883822,5,2,1.077,6.477
1642254883862,4,2,2.191,5.302
1642254883862,5,2,1.09,6.477
1642254883903,4,2,2.191,5.309
1642254883903,5,2,1.096,6.477
1642254883956,4,2,2.191,5.316
1642254883956,5,2,1.102,6.476
1642254883998,4,2,2.191,5.33
1642254883998,5,2,1.115,6.476
1642254884038,4,2,2.191,5.337
1642254884038,5,2,1.122,6.476
1642254884078,4,2,2.191,5.344
1642254884078,5,2,1.129,6.474
1642254884126,4,2,2.19,5.358
1642254884126,5,2,1.142,6.476
1642254884167,4,2,2.191,5.364
1642254884167,5,2,1.148,6.476
1642254884209,4,2,2.191,5.37
1642254884209,5,2,1.154,6.476
1642254884249,4,2,2.191,5.381
1642254884249,5,2,1.166,6.477
1642254884299,4,2,2.191,5.387
1642254884299,5,2,1.172,6.478
1642254884340,4,2,2.191,5.395
1642254884340,5,2,1.178,6.477
1642254884380,4,2,2.192,5.401
1642254884380,5,2,1.184,6.477
1642254884420,4,2,2.192,5.415
1642254884420,5,2,1.197,6.476
1642254884460,4,2,2.192,5.422
1642254884460,5,2,1.204,6.476
1642254884507,4,2,2.193,5.429
1642254884507,5,2,1.211,6.475
1642254884548,4,2,2.192,5.435
1642254884548,5,2,1.218,6.475
1642254884589,4,2,2.193,5.449
1642254884589,5,2,1.232,6.476
1642254884627,4,2,2.193,5.456
1642254884627,5,2,1.24,6.475
1642254884667,4,2,2.192,5.463
1642254884667,5,2,1.246,6.476
1642254884721,4,2,2.193,5.47
1642254884721,5,2,1.254,6.476
1642254884769,4,2,2.194,5.483
1642254884769,5,2,1.268,6.476
1642254884824,4,2,2.194,5.491
1642254884824,5,2,1.275,6.476
1642254884871,4,2,2.195,5.503
1642254884871,5,2,1.287,6.476
1642254884926,4,2,2.195,5.51
1642254884926,5,2,1.295,6.476
1642254884968,4,2,2.196,5.522
1642254884968,5,2,1.308,6.476
1642254885015,4,2,2.196,5.528
1642254885015,5,2,1.315,6.476
1642254885070,4,2,2.196,5.54
1642254885070,5,2,1.328,6.476
1642254885117,4,2,2.195,5.547
1642254885117,5,2,1.335,6.475
1642254885159,4,2,2.196,5.559
1642254885159,5,2,1.349,6.474
1642254885213,4,2,2.196,5.566
1642254885213,5,2,1.355,6.473
1642254885273,4,2,2.196,5.574
1642254885273,5,2,1.362,6.473
1642254885315,4,2,2.196,5.587
1642254885315,5,2,1.375,6.473
1642254885354,4,2,2.197,5.601
1642254885354,5,2,1.388,6.472
1642254885394,4,2,2.196,5.608
1642254885394,5,2,1.395,6.472
1642254885435,4,2,2.196,5.614
1642254885435,5,2,1.401,6.473
1642254885484,4,2,2.197,5.621
1642254885484,5,2,1.408,6.473
1642254885525,4,2,2.197,5.635
1642254885525,5,2,1.421,6.473
1642254885565,4,2,2.197,5.642
1642254885565,5,2,1.428,6.473
1642254885604,4,2,2.197,5.648
1642254885604,5,2,1.434,6.472
1642254885645,4,2,2.197,5.656
1642254885645,5,2,1.442,6.472
1642254885684,4,2,2.196,5.668
1642254885684,5,2,1.455,6.472
1642254885730,4,2,2.196,5.675
1642254885730,5,2,1.454,6.472
1642254885770,4,2,2.196,5.682
1642254885770,5,2,1.453,6.473
1642254885810,4,2,2.196,5.688
1642254885810,5,2,1.451,6.472
1642254885857,4,2,2.196,5.703
1642254885857,5,2,1.452,6.472
1642254885912,4,2,2.197,5.709
1642254885912,5,2,1.451,6.472
1642254885964,4,2,2.196,5.715
1642254885964,5,2,1.452,6.473
1642254886022,4,2,2.197,5.729
1642254886022,5,2,1.451,6.472
1642254886078,4,2,2.197,5.742
1642254886078,5,2,1.451,6.472
1642254886126,4,2,2.196,5.75
1642254886126,5,2,1.451,6.472
1642254886174,4,2,2.196,5.764
1642254886174,5,2,1.451,6.472
1642254886232,4,2,2.196,5.77
1642254886232,5,2,1.451,6.472
1642254886289,4,2,2.196,5.776
1642254886289,5,2,1.451,6.472
1642254886337,4,2,2.196,5.774
1642254886337,5,2,1.451,6.472
1642254886394,4,2,2.196,5.773
1642254886394,5,2,1.457,6.472
1642254886445,4,2,2.196,5.774
1642254886445,5,2,1.468,6.472
1642254886503,4,2,2.196,5.774
1642254886503,5,2,1.476,6.471
1642254886551,4,2,2.196,5.774
1642254886551,5,2,1.489,6.472
1642254886608,4,2,2.196,5.774
1642254886608,5,2,1.504,6.472
1642254886657,4,2,2.196,5.773
1642254886657,5,2,1.512,6.471
1642254886715,4,2,2.196,5.773
1642254886715,5,2,1.525,6.471
1642254886764,4,2,2.196,5.774
1642254886764,5,2,1.531,6.471
1642254886824,4,2,2.196,5.773
1642254886824,5,2,1.543,6.47
1642254886881,4,2,2.196,5.773
1642254886881,5,2,1.548,6.469
1642254886931,4,2,2.196,5.773
1642254886931,5,2,1.562,6.47
1642254886987,4,2,2.196,5.774
1642254886987,5,2,1.575,6.469
1642254887038,4,2,2.196,5.773
1642254887038,5,2,1.581,6.469
1642254887094,4,2,2.196,5.774
1642254887094,5,2,1.594,6.47
1642254887143,4,2,2.196,5.774
1642254887143,5,2,1.606,6.471
1642254887201,4,2,2.196,5.773
1642254887201,5,2,1.612,6.471
1642254887251,4,2,2.196,5.774
1642254887251,5,2,1.624,6.47
1642254887308,4,2,2.196,5.773
1642254887308,5,2,1.637,6.469
1642254887363,4,2,2.196,5.773
1642254887363,5,2,1.644,6.469
1642254887412,4,2,2.196,5.774
1642254887412,5,2,1.658,6.468
1642254887470,4,2,2.196,5.774
1642254887470,5,2,1.665,6.469
1642254887518,4,2,2.196,5.773
1642254887518,5,2,1.68,6.469
1642254887574,4,2,2.196,5.774
1642254887574,5,2,1.695,6.469
1642254887623,4,2,2.196,5.774
1642254887623,5,2,1.702,6.469
1642254887676,4,2,2.196,5.773
1642254887676,5,2,1.715,6.469
1642254887724,4,2,2.196,5.773
1642254887724,5,2,1.722,6.469
1642254887781,4,2,2.196,5.773
1642254887781,5,2,1.736,6.469
1642254887831,4,2,2.196,5.774
1642254887831,5,2,1.743,6.469
1642254887885,4,2,2.196,5.773
1642254887885,5,2,1.756,6.468
1642254887934,4,2,2.196,5.773
1642254887934,5,2,1.769,6.469
1642254887992,4,2,2.196,5.773
1642254887992,5,2,1.776,6.468
1642254888041,4,2,2.196,5.773
1642254888041,5,2,1.79,6.468
1642254888103,4,2,2.196,5.773
1642254888103,5,2,1.795,6.466
1642254888145,4,2,2.196,5.773
1642254888145,5,2,1.809,6.466
1642254888197,4,2,2.196,5.773
1642254888197,5,2,1.821,6.466
1642254888242,4,2,2.196,5.773
1642254888242,5,2,1.829,6.466
1642254888288,4,2,2.196,5.773
1642254888288,5,2,1.835,6.466
1642254888328,4,2,2.196,5.774
1642254888328,5,2,1.848,6.466
1642254888382,4,2,2.196,5.773
1642254888382,5,2,1.855,6.467
1642254888427,4,2,2.196,5.773
1642254888427,5,2,1.862,6.467
1642254888483,4,2,2.196,5.773
1642254888483,5,2,1.875,6.466
1642254888523,4,2,2.196,5.774
1642254888523,5,2,1.881,6.467
1642254888562,4,2,2.196,5.774
1642254888562,5,2,1.894,6.466
1642254888602,4,2,2.196,5.773
1642254888602,5,2,1.9,6.466
1642254888651,4,2,2.196,5.773
1642254888651,5,2,1.908,6.467
1642254888693,4,2,2.196,5.773
1642254888693,5,2,1.921,6.466
1642254888732,4,2,2.196,5.773
1642254888732,5,2,1.927,6.467
1642254888770,4,2,2.196,5.774
1642254888770,5,2,1.934,6.466
1642254888810,4,2,2.196,5.774
1642254888810,5,2,1.948,6.466
1642254888850,4,2,2.196,5.773
1642254888850,5,2,1.956,6.466
1642254888896,4,2,2.196,5.774
1642254888896,5,2,1.964,6.467
1642254888935,4,2,2.196,5.774
1642254888935,5,2,1.971,6.466
1642254888975,4,2,2.196,5.773
1642254888975,5,2,1.979,6.466
1642254889014,4,2,2.196,5.773
1642254889014,5,2,1.991,6.466
1642254889054,4,2,2.196,5.773
1642254889054,5,2,1.996,6.465
1642254889094,4,2,2.196,5.773
1642254889094,5,2,2.003,6.465
1642254889141,4,2,2.196,5.773
1642254889141,5,2,2.008,6.465
1642254889180,4,2,2.196,5.773
