time,tag,camera,x,y
1642254743347,4,1,2.222,8.167
1642254743359,5,2,3.821,6.496
1642254743383,4,1,2.222,8.167
1642254743396,5,2,3.821,6.496
1642254743419,4,1,2.222,8.167
1642254743436,5,2,3.821,6.496
1642254743455,4,1,2.222,8.167
1642254743475,5,2,3.821,6.496
1642254743491,4,1,2.222,8.167
1642254743514,5,2,3.821,6.496
1642254743528,4,1,2.222,8.167
1642254743553,5,2,3.821,6.496
1642254743564,4,1,2.222,8.167
1642254743592,5,2,3.821,6.496
1642254743601,4,1,2.222,8.167
1642254743631,5,2,3.821,6.496
1642254743638,4,1,2.222,8.167
1642254743671,5,2,3.821,6.496
1642254743675,4,1,2.222,8.167
1642254743711,4,1,2.222,8.167
1642254743711,5,2,3.821,6.496
1642254743747,4,1,2.222,8.167
1642254743756,5,2,3.821,6.496
1642254743783,4,1,2.222,8.164
1642254743796,5,2,3.821,6.496
1642254743819,4,1,2.223,8.16
1642254743836,5,2,3.821,6.496
1642254743855,4,1,2.222,8.155
1642254743875,5,2,3.821,6.496
1642254743891,4,1,2.222,8.15
1642254743914,5,2,3.821,6.496
1642254743928,4,1,2.222,8.143
1642254743954,5,2,3.821,6.496
1642254743963,4,1,2.222,8.137
1642254743993,5,2,3.821,6.496
1642254744033,5,2,3.821,6.496
1642254744038,4,1,2.221,8.123
1642254744072,5,2,3.82,6.497
1642254744118,5,2,3.815,6.496
1642254744147,4,1,2.22,8.1
1642254744157,5,2,3.806,6.497
1642254744196,5,2,3.8,6.497
1642254744220,4,1,2.219,8.079
1642254744236,5,2,3.793,6.496
1642254744274,5,2,3.787,6.497
1642254744292,4,1,2.219,8.064
1642254744313,5,2,3.78,6.496
1642254744328,4,1,2.219,8.056
1642254744351,5,2,3.766,6.496
1642254744364,4,1,2.219,8.049
1642254744389,5,2,3.759,6.496
1642254744401,4,1,2.218,8.042
1642254744428,5,2,3.752,6.496
1642254744438,4,1,2.219,8.036
1642254744467,5,2,3.745,6.495
1642254744475,4,1,2.219,8.029
1642254744506,5,2,3.739,6.495
1642254744513,4,1,2.219,8.023
1642254744545,5,2,3.732,6.495
1642254744551,4,1,2.218,8.011
1642254744584,5,2,3.72,6.495
1642254744588,4,1,2.218,8.005
1642254744625,4,1,2.218,7.998
1642254744624,5,2,3.713,6.495
1642254744662,4,1,2.218,7.991
1642254744670,5,2,3.707,6.495
1642254744699,4,1,2.217,7.985
1642254744708,5,2,3.7,6.495
1642254744734,4,1,2.218,7.978
1642254744746,5,2,3.687,6.494
1642254744770,4,1,2.218,7.972
1642254744785,5,2,3.68,6.493
1642254744805,4,1,2.218,7.965
1642254744823,5,2,3.675,6.492
1642254744842,4,1,2.217,7.959
1642254744861,5,2,3.668,6.492
1642254744879,4,1,2.217,7.952
1642254744899,5,2,3.663,6.492
1642254744915,4,1,2.217,7.945
1642254744938,5,2,3.658,6.492
1642254744951,4,1,2.217,7.93
1642254744976,5,2,3.652,6.491
1642254744987,4,1,2.217,7.923
1642254745015,5,2,3.642,6.491
1642254745024,4,1,2.216,7.917
1642254745053,5,2,3.636,6.491
1642254745060,4,1,2.217,7.909
1642254745092,5,2,3.63,6.49
1642254745096,4,1,2.217,7.903
1642254745134,4,1,2.217,7.897
1642254745131,5,2,3.624,6.489
1642254745170,4,1,2.216,7.89
1642254745170,5,2,3.619,6.49
1642254745207,4,1,2.217,7.883
1642254745216,5,2,3.612,6.49
1642254745243,4,1,2.217,7.876
1642254745255,5,2,3.599,6.49
1642254745279,4,1,2.217,7.871
1642254745294,5,2,3.592,6.491
1642254745315,4,1,2.217,7.858
1642254745333,5,2,3.585,6.49
1642254745351,4,1,2.217,7.85
1642254745372,5,2,3.577,6.49
1642254745386,4,1,2.217,7.844
1642254745411,5,2,3.571,6.49
1642254745422,4,1,2.216,7.837
1642254745450,5,2,3.557,6.491
