time,tag,camera,x,y
1642255089089,5,2,0.576,6.467
1642255089125,4,1,2.21,8.16
1642255089173,4,1,2.21,8.16
1642255089151,5,2,0.576,6.467
1642255089213,4,1,2.21,8.16
1642255089214,5,2,0.576,6.467
1642255089254,4,1,2.21,8.16
1642255089273,5,2,0.576,6.467
1642255089295,4,1,2.21,8.16
1642255089343,4,1,2.21,8.16
1642255089337,5,2,0.576,6.467
1642255089383,4,1,2.21,8.16
1642255089398,5,2,0.576,6.467
1642255089424,4,1,2.21,8.16
1642255089473,4,1,2.21,8.16
1642255089458,5,2,0.576,6.467
1642255089515,4,1,2.21,8.16
1642255089517,5,2,0.576,6.467
1642255089555,4,1,2.21,8.16
1642255089576,5,2,0.576,6.467
1642255089596,4,1,2.21,8.16
1642255089644,4,1,2.21,8.16
1642255089639,5,2,0.577,6.467
1642255089686,4,1,2.21,8.16
1642255089727,4,1,2.21,8.16
1642255089698,5,2,0.587,6.467
1642255089769,4,1,2.21,8.16
1642255089769,5,2,0.601,6.466
1642255089816,4,1,2.21,8.16
1642255089833,5,2,0.617,6.466
1642255089857,4,1,2.209,8.154
1642255089897,4,1,2.209,8.15
1642255089893,5,2,0.631,6.465
1642255089938,4,1,2.209,8.143
1642255089955,5,2,0.644,6.464
1642255089986,4,1,2.208,8.129
1642255090027,4,1,2.209,8.121
1642255090015,5,2,0.656,6.464
1642255090068,4,1,2.207,8.114
1642255090075,5,2,0.668,6.464
1642255090117,4,1,2.207,8.107
1642255090159,4,1,2.206,8.093
1642255090136,5,2,0.675,6.463
1642255090200,4,1,2.207,8.086
1642255090204,5,2,0.689,6.464
1642255090242,4,1,2.206,8.079
1642255090266,5,2,0.703,6.463
1642255090289,4,1,2.206,8.066
1642255090331,4,1,2.206,8.06
1642255090328,5,2,0.717,6.463
1642255090372,4,1,2.205,8.053
1642255090391,5,2,0.731,6.463
1642255090421,4,1,2.205,8.039
1642255090462,4,1,2.204,8.032
1642255090447,5,2,0.746,6.462
1642255090503,4,1,2.205,8.025
1642255090503,5,2,0.76,6.462
1642255090551,4,1,2.204,8.011
1642255090562,5,2,0.768,6.463
1642255090593,4,1,2.204,8.005
1642255090633,4,1,2.204,7.998
1642255090622,5,2,0.78,6.462
1642255090674,4,1,2.204,7.991
1642255090679,5,2,0.794,6.463
1642255090722,4,1,2.204,7.977
1642255090739,5,2,0.807,6.462
1642255090763,4,1,2.203,7.97
1642255090804,4,1,2.202,7.963
1642255090800,5,2,0.814,6.462
1642255090844,4,1,2.202,7.948
1642255090859,5,2,0.828,6.462
1642255090893,4,1,2.202,7.942
1642255090934,4,1,2.202,7.935
1642255090921,5,2,0.843,6.462
1642255090975,4,1,2.202,7.928
1642255090980,5,2,0.858,6.461
1642255091016,4,1,2.202,7.914
1642255091041,5,2,0.872,6.46
1642255091100,5,2,0.878,6.46
1642255091146,4,1,2.201,7.888
1642255091163,5,2,0.89,6.46
1642255091194,4,1,2.202,7.882
1642255091236,4,1,2.201,7.875
1642255091228,5,2,0.901,6.458
1642255091277,4,1,2.201,7.862
1642255091289,5,2,0.91,6.457
1642255091318,4,1,2.201,7.856
1642255091366,4,1,2.201,7.849
1642255091350,5,2,0.922,6.457
1642255091407,4,1,2.201,7.843
1642255091413,5,2,0.935,6.457
1642255091449,4,1,2.202,7.829
1642255091473,5,2,0.949,6.459
1642255091497,4,1,2.202,7.823
1642255091537,4,1,2.201,7.816
