time,x,y,theta,speed,mti,mte,dti,dte
16-17-070720,5014,8892,-3.0937368869781494,0.0,,,,
16-17-082830,5014,8892,-3.0937368869781494,0.0,,,,
16-17-093425,5014,8892,-3.0937368869781494,0.0,,,,
16-17-102731,5014,8892,-3.0937368869781494,0.0,,,,
16-17-114356,5014,8892,-3.0937368869781494,0.0,,,,
16-17-127522,5014,8892,-3.094224691390991,0.0,,,,
16-17-137776,5014,8892,-3.094224691390991,0.0,,,,
16-17-148599,5014,8892,-3.094224691390991,0.0,,,,
16-17-160175,5014,8892,-3.094224691390991,0.0,,,,
16-17-170007,5014,8892,-3.094224691390991,0.0,,,,
16-17-180641,5014,8892,-3.094224691390991,0.0,,,,
16-17-191818,5014,8892,-3.094224691390991,0.0,,,,
16-17-202413,5014,8892,-3.094224691390991,0.0,,,,
16-17-211857,5014,8893,-3.0938844680786133,0.0,,,,
16-17-221168,5014,8893,-3.0938844680786133,0.0,,,,
16-17-230298,5014,8893,-3.0938844680786133,0.0,,,,
16-17-240367,5014,8893,-3.0938844680786133,0.0,,,,
16-17-251942,5014,8893,-3.0938844680786133,0.0,,,,
16-17-263553,5014,8893,-3.0938844680786133,0.0,,,,
16-17-273591,5014,8893,-3.0938844680786133,0.0,,,,
16-17-285621,5014,8893,-3.0938844680786133,0.0,,,,
16-17-297593,5014,8893,-3.0938844680786133,0.0,,,,
16-17-307910,5014,8892,-3.092972993850708,0.0,,,,
16-17-317677,5014,8892,-3.092972993850708,0.0,,,,
16-17-328919,5014,8892,-3.092972993850708,0.1375687843921961,,,,
16-17-340206,5014,8892,-3.092972993850708,0.1375687843921961,,,,
16-17-351595,5014,8892,-3.092972993850708,0.1375687843921961,,,,
16-17-363933,5014,8892,-3.092972993850708,0.1375687843921961,,,,
16-17-375592,5014,8892,-3.092972993850708,0.1375687843921961,,,,
16-17-388117,5014,8892,-3.092972993850708,0.1375687843921961,,,,
16-17-400769,5014,8892,-3.094088315963745,0.3626813406703352,,,,
16-17-411950,5014,8892,-3.094088315963745,0.3626813406703352,,,,
16-17-422997,5014,8892,-3.094088315963745,0.3626813406703352,,,,
